"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"Pont20.05i",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JDIAS.05i",0.779545517366972,0.739766393982449,0.720457946923535,0.820999200783883,0.873169199909358,0.820432667090972,0.710357820561909,0.787007746768868,0.708342245463401,0.691058022704501,0.802499329327872,0.797547414545016,0.80440376604071,0.726731135129949,0.786225801857145,0.817691478874116,0.806778186008996,0.871719023984706,0.708831937477966,0.7312013005058
"RONDA.05i",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BNITO.05i",0.751932939789982,0.765110384194628,0.764252925321805,0.832849725751979,0.839444767155828,0.895527955093047,0.721721646400109,0.77216473371162,0.63188486914838,0.740873713255028,0.677080567618296,0.633135150276327,0.732997479532871,0.750498380748529,0.773433881118977,0.773979650711568,0.777804099580516,0.704236987460044,0.750949677196788,0.760024841757202
"SAIDA.05i",0.604136376729363,0.821346949901522,0.7583794556425,0.843091204239224,0.686597639289897,0.900608746886116,0.747632291742556,0.818959633404373,0.790821768223718,0.777726564620119,0.790401651111237,0.803261420821772,0.802624366291947,0.755564794775297,0.749105808368207,0.749143192187768,0.770525139578493,0.625535074026969,0.751471147769904,0.824891196516763
"SIMAO.05i",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FIGUA.05i",0.777219010771957,0.815842211386735,0.719915678563225,0.713734524303594,0.716548999412379,0.833260567145744,0.832853254424161,0.749696297021838,0.837540411637446,0.783599994620801,0.799889776743265,0.739671051705973,0.590070803148797,0.780287116021105,0.747440314281545,0.804521150321544,0.740926013161195,0.739674812468116,0.881371920578688,0.842881819920339
"PAPAG.06i",0.738338117212869,0.770300978902097,0.79070298867496,0.829637147175823,0.818289285912594,0.775833782864759,0.812188076093145,0.809330054816332,0.713690075724447,0.807451240875691,0.705336664445296,0.788365224333398,0.71090551784651,0.831292816070641,0.826213753791733,0.6856798475976,0.797374317084702,0.766032475519655,0.813181326403827,0.762186056591294
"PANTA.06i",0.808110664231782,0.762266961214295,0.804159713792604,0.754683110841095,0.803469493746357,0.761021260347635,0.803040406631513,0.734546440322554,0.696984148789693,0.726623936369253,0.780190599223984,0.808492012851409,0.796888917500149,0.786826026659875,0.802622803341523,0.698205902276956,0.848856354726415,0.783197248252185,0.815079451301184,0.870928977373801
"CAIEA.06i",0.857306335345992,0.731485850827831,0.75599520032925,0.752492348958467,0.799307009213646,0.788563679299534,0.744704394256253,0.769646686148611,0.847039904276559,0.7337296396795,0.756852693646009,0.803805988056391,0.757385305753733,0.83085101694695,0.848917638821591,0.733983713674865,0.772867650207067,0.766022648747722,0.803645129694717,0.74536467138088
"FUNDO.06i",0.787484578982607,0.771757702119573,0.778947123854858,0.751351511545698,0.784206455548837,0.724930936167808,0.727511068252497,0.76539742149983,0.831660800846589,0.785030966525943,0.736315410529448,0.830277261534887,0.77027532605785,0.791474967408728,0.83354212431541,0.795822318145684,0.757198710917256,0.704032850997054,0.73281339376092,0.755406150636731
"RINCO.06i",0.729216373131025,0.727809649560331,0.670491232141228,0.841790410357327,0.682935256259199,0.806766088176199,0.761208588856525,0.787329976435779,0.830229982976499,0.723142423769407,0.72428129049634,0.761955609239702,0.850794042870122,0.690355314021024,0.757955623898355,0.767635213418728,0.750014019326884,0.744779330152711,0.770275264353737,0.723515839024201
"ALEMO.06i",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CANAL.06i",0.784906414027836,0.756555587073063,0.847095039369138,0.856396330826588,0.825796877366192,0.75521751808146,0.75949639047697,0.794370823089288,0.729367084342076,0.878906963920283,0.780301835587414,0.758177840940093,0.780300011796711,0.732395853979227,0.780984025748529,0.817194633070128,0.721234216591691,0.848259092301761,0.803853088441252,0.758874525340312
"BABAL.06i",0.725852173214818,0.822122087049099,0.756581620114611,0.748627315095713,0.746231810461482,0.774507603326255,0.782917526842276,0.781619922326763,0.785240495118082,0.851655575028982,0.720990962113177,0.804116748318467,0.807871559347915,0.766278320740823,0.708961762284445,0.748492838934508,0.711670464110325,0.7721258312177,0.805289037115978,0.685133586978744
"LMEIO.06i",0.790156608162771,0.782281733096479,0.765868987969011,0.823645514183261,0.830153919515507,0.792726826653387,0.707382540243804,0.783824430996616,0.782626173409241,0.743893705429999,0.813202749864638,0.768064252064457,0.798098694693294,0.719705799540441,0.702142628373232,0.716435593576047,0.776301645395054,0.755740798414395,0.749559022501414,0.718236116594808
"TALHA.06i",0.767053528212514,0.735673230643497,0.835768888111216,0.74004866018217,0.750317853806417,0.737960237122157,0.764420054736972,0.811199950237058,0.768676261004371,0.839409243157949,0.810209695225089,0.800206216173372,0.78789050977889,0.703826054905011,0.753638024918051,0.782309818539633,0.722066113042573,0.783323104814454,0.799101292135659,0.826879663614158
"BARRA.06i",0.879880312014884,0.750042020636479,0.668705916675851,0.732062293459889,0.776658600821824,0.814887368105642,0.720722003559928,0.888624962592186,0.691128793002217,0.749819512222295,0.775636725640152,0.750348122804633,0.750681993994047,0.766197371673567,0.795689693141925,0,0,0.773363786011536,0.769142547020729,0.715419713448151
"PPRAI.06i",0.753328470259466,0.788795733951643,0.825284986533287,0.80667350284,0.769509906715881,0.852975098756289,0.692787494207364,0.816488253935558,0.699997528569557,0.727311089145076,0.750221362316385,0.889334901017683,0.7641657139821,0.762105572478221,0.778458754660251,0.844699907525817,0.717156797472276,0.701221163879294,0.726433618770628,0.761465566952357
"FIGUA.06i",0.753372085455743,0.802652633736968,0.802579896910169,0.794859756297473,0.790449067102885,0.810996268392979,0.742242996847343,0.74834177206214,0.743554672704168,0.76965188751741,0.802597979623746,0.772252811910018,0.706237565994715,0.750517879534878,0.812658696297111,0.804139258025099,0.865287231820823,0.744488439095626,0.749338966162326,0.825421788375477
"PAPAG.06v",0.76978522997618,0.771153039617359,0.744397800533889,0.793629157138444,0.712471020824161,0.739394975808987,0.824355733302671,0.761701421909598,0.790974977320177,0.838405972647471,0.808049943394483,0.699338471372589,0.827068007181737,0.827671016623597,0.795082286651559,0.843670995167157,0.764225284585536,0.845713814111437,0.761444142539095,0.752172677537684
"PANTA.06v",0.881018272323599,0.857294703408072,0.797828969515782,0.868263574400766,0.681614833415607,0.928654024441082,0.887381357153068,0.715516469604998,0.783450898333207,0.835059048015172,0.810387604585264,0.700779056313143,0.754159743493693,0.840585181083611,0.79208802490729,0.836807324427217,0.781169352462511,0.725017496164419,0.846213427735297,0.891244974210745
"CAIEA.06v",0.762013614813324,0.849957610371533,0.785178138509874,0.74814219325831,0.857504458579702,0.743423723043587,0.806903952906102,0.756598377193906,0.755498150616094,0.798784422983445,0.829909580781306,0.722847904351464,0.753039412438628,0.753076871861449,0.794789618925795,0.841691778236763,0.814297448111784,0.773305380365209,0.851382699049463,0.800221155775179
"FUNDO.06v",0.831991915239188,0.795784451215516,0.810909760053027,0.826712518971062,0.758172897991553,0.757356446685166,0.831712366403831,0.777930408258596,0.757844234002337,0.811015116475992,0.802083160105005,0.753292447991362,0.858942945775907,0.82337846617046,0.809072114955847,0.797268817555349,0.739212590832293,0.801937588710247,0.828221433392215,0.781721183103796
"RINCO.06v",0.827994902485275,0.82682250668335,0.826783715659779,0.818890580777556,0.79603249701056,0.801507169358876,0.756769519136978,0.791993333643962,0.754921612534601,0.80076382928204,0.790396963888989,0.813279261908212,0.79956936673181,0.784871204722412,0.84383235331054,0.805218935967875,0.796487202779359,0.765727321698839,0.808785791000852,0.854486674928985
"ALEMO.06v",0.778713013413173,0.764133380398781,0.798741925926928,0.844539523292431,0.793360181112488,0.854889006594912,0.808397952512435,0.715835704788762,0.794420550261729,0.741077087909623,0.810585012763341,0.727949297251093,0.801458444497914,0.798187192925536,0.735356380089234,0.838269912923981,0.750362495410755,0.774331241012845,0.771665040493113,0.76353794345844
"DOURO.06v",0.814295334218197,0.839583830521567,0.818528302762927,0.768566739588536,0.787066683054476,0.81404791243666,0.763508069930278,0.802966856504891,0.786857895325061,0.866181534183295,0.788334867954204,0.769777105193303,0.757137771692593,0.703603899058851,0.856722155640404,0.839562515216356,0.84421172088629,0.817384477524833,0.837134793293483,0.767661480515048
"PAULO.06v",0.842651101024423,0.742983959045863,0.872119806219373,0.776259584210444,0.770217355431091,0.797443042260297,0.864104782652776,0.773381390435025,0.819586787699437,0.846570162736828,0.849903720001449,0.75963064439196,0.751995421074009,0.73603595224698,0.823921669349655,0.810090281988413,0.823655282091567,0.686222677672188,0.684222358509628,0.855436955438245
"CANAL.06v",0.842385152068771,0.816836538347658,0.716324068895394,0.753826092891074,0.856639621845605,0.800423385956002,0.707587636931376,0.725841337676504,0.82406303432854,0.8262886644949,0.810503096595584,0.8233733866703,0.817122411878124,0.780393198458771,0.748566881525912,0.745428200927649,0.793604611946669,0.776531792798208,0.765865199981773,0.758655714659374
"BABAL.06v",0.669245933995454,0.849602343963323,0.881523099788752,0.851213455175018,0.612146801744053,0.690709922805672,0.872218109964277,0.851572919453958,0.758627551136031,0.756528667027533,0.689246816550703,0.872165266050466,0.780169741977174,0.733812415097563,0.792510868697142,0.821269591566603,0.955768059241535,0.740492851044098,0.75025266654454,0.741057811983562
"TALHA.06v",0.700906531484039,0.68693182699137,0.818530025373779,0.792298356245509,0.832492307662623,0.777010787542923,0.779396712670609,0.799080851074063,0.718251863183095,0.794595868197312,0.834625206870697,0.685936829903639,0.814446262226904,0.798602146902068,0.715586130272743,0.876696890340065,0.868124151536862,0.807693994248723,0.872878436902936,0.800126936632018
"BARRA.06v",0.737872457862922,0.792911116840376,0.669720839330282,0.752839327433929,0.801557120611915,0.879201565539989,0.814813465124206,0.758563392508036,0.815925603267628,0.851483986793123,0.826575994691075,0.784227831918852,0.75803025307951,0.829584137670598,0.773196845056682,0.793837757073196,0.824450516714801,0.792761747678682,0.747953253514817,0.848052393983913
"PPRAI.06v",0.785486058358487,0.820405920281499,0.785560267470303,0.774318929409004,0.893608480796971,0.749081828448706,0.798085002652422,0.838480539485999,0.789227553588089,0.807144114137816,0.858859275251294,0.814256635050617,0.762022217700302,0.787441246776935,0.851415427863926,0.767349749728335,0.818725317769452,0.821481964416882,0.822187569085453,0.773521925689504
"VEANA.06v",0.77644074073819,0.727943851228979,0.730102063504281,0.837722356027946,0.905665241358013,0.744199400184415,0.814161417631008,0.747029403959714,0.836230540536415,0.875731388582035,0.770170587207592,0.83070053949503,0.852142601467945,0.835217918459538,0.848237417464851,0.715995922697436,0.860158124744857,0.747743563807512,0.761261895531581,0.760926539244646
"PJOAO.06v",0.786614568856948,0.764898505896534,0.729687321450033,0.775808230918814,0.761164778595749,0.753815065401649,0,0,0.798137426508218,0.797670943100715,0.818246855875064,0.943342358584156,0,0,0.839052200126677,0.899914032980807,0.750105139885291,0.874911702266756,0.771237004837838,0.75241039571137
"PANTA.07i",0.788236654780234,0.732836520055385,0.824258493619385,0.841122122658388,0.689728296578267,0.73146530333265,0.656553061549184,0.768356611488242,0.769100800554659,0.766783531421946,0.80179517444755,0.799798280733793,0.729898495103364,0.723056193200822,0.732437555838971,0.798352554918174,0.782519061070028,0.801057925643273,0.784892282767541,0.712464559548892
"FUNDO.07i",0.845111135650898,0.753826715404226,0.724451223298119,0.725293263774477,0.719814962264444,0.717880309229161,0.763783595453059,0.782947488979494,0.820659243148009,0.778283045663656,0.758356536622969,0.791361432725325,0.823205817671695,0.787052429488317,0.75684312840562,0.784130471865668,0.835423948308603,0.769747131161704,0.824373630659748,0.747609696801633
"LMEIO.07i",0.732820523389729,0.75269201888624,0.814514340104154,0.841253136083734,0.803701908336688,0.799642260155191,0.767678094279426,0.817634909932626,0.836053410377214,0.754290618169884,0.756420405381574,0.757450521630718,0.778787768115428,0.813113454861521,0.751241712629815,0.788573554699467,0.750751611284637,0.73069732508552,0.750099492177269,0.843455757596256
"CAIEA.07i",0.783231340866883,0.787439121402202,0.805785103956047,0.810255042920997,0.71743924797238,0.742540121593812,0.7446726151443,0.762113658685342,0.815503151934293,0.727992879993704,0.774487363246179,0.754866359085972,0.798457323882745,0.813426864394728,0.761573848584432,0.749808853651905,0.742880588065571,0.719398636674144,0.729583690519162,0.770107869856124
"RINCO.07i",0.791451416860073,0.728238794657736,0.731942669250503,0.744813534039144,0.71118203672852,0.815691220010061,0.824292829394729,0.74522613165987,0.729967936206808,0.766587461248873,0.765643240866127,0.803909918677398,0.816214714294789,0.725020468133548,0.776209908816512,0.759394085143551,0.768992053146333,0.758550938190279,0.7980012824423,0.689231892694568
"FIGUA.07i",0.785604734068138,0.69931261864954,0.750057921633765,0.733176773086492,0.716815443219549,0.861852322405242,0.752714534351886,0.79594353949269,0.748246373671934,0.842394561765313,0.757635747878498,0.730828917604359,0.75954724153976,0.722423239505101,0.714642642128474,0.718577207618643,0.783139765973359,0.793809325342992,0.783466630135148,0.762542599239634
"PPRAI.07i",0.722532282430257,0.830563619374416,0.751991729716789,0.827271733198971,0.758999236092362,0.66642782038195,0.693968013953028,0.830264901089528,0.787734775234756,0.773216179148933,0.713226449118423,0.784868673620149,0.823791748615795,0.792748317101572,0.829926508021098,0.729790353147073,0.766547388242134,0.769430879919004,0.740499925423669,0.779716361969233
"DUNAS.07i",0.734928789020364,0.816366159237238,0.824879932054973,0.783170223882426,0.89224084395164,0.815350418702919,0.821159872588174,0.749502075260911,0.773344985384153,0.792209997719518,0.839513678993679,0.803153962619855,0.784360051459276,0.781562720217398,0.835048958159968,0.806260299979879,0.857051597578183,0.712528167900442,0.733954049626709,0.755266584861627
"PAPAG.07v",0.774828899703345,0.822478477829121,0.809966449120383,0.745424864318268,0.720491282016129,0.771026560917947,0.68626413051281,0.797670943100715,0.683298455945744,0.852532001570448,0.788945491104342,0.825712041309438,0.722119270587085,0.93841180894825,0.711195840880709,0.901255986083466,0.876653554086288,0.850618468639988,0.720007634596494,0.81646511089757
"PANTA.07v",0.699119667189081,0.795867986707181,0.818254496959288,0.783128830622919,0.78178037852508,0.784163397498785,0.839693991687556,0.717661528294768,0.79475073958055,0.720465252344091,0.791313126323214,0.815446830120442,0.764844683772914,0.800777818413125,0.821197373731367,0.818559789172128,0.819037332787918,0.811062550714135,0.867545121183566,0.808546084903565
"CAIEA.07v",0.834844194669037,0.773168896354389,0.832459824918008,0.723657276383778,0.765988939523942,0.843288398928434,0.797385678868042,0.763640674751481,0.730778269343124,0.764926956486428,0.800499197181966,0.779685803804705,0.820435649477676,0.769483645612885,0.807742926026904,0.779806563936097,0.793047125086722,0.812335654101719,0.790361898149085,0.792870841515142
"FUNDO.07v",0.748595401606507,0.792592771640002,0.82440297309039,0.818127263314849,0.816971405647441,0.863074121008909,0.796693364199263,0.76495650225925,0.820783631226711,0.774041719309302,0.813451640434177,0.85229591028687,0.795467940060209,0.86195577961712,0.819664877934721,0.778257380093108,0.847772332657978,0.805156415744902,0.836606092938092,0.780874929210773
"RINCO.07v",0.74483245886115,0.79025106612158,0.809010474625189,0.752686216463418,0.746467691607323,0.791310951801254,0.697769982488651,0.800116461701048,0.748543088277406,0.767941039829341,0.84057219419088,0.82282598764087,0.844346300365558,0.710197925087831,0.797582999158006,0.768621687591691,0.680042655066755,0.825949412382621,0.81928105674462,0.824971682543124
"ALEMO.07v",0.886997358615848,0.735090767900504,0.757521791173269,0,0.791729153720843,0,0.726397601105547,0.637145896172882,0.978817467439813,0,0.768790613382294,0.607372619526559,0.833278050184095,0.846700336887812,0.839958888053198,0.67611633349053,0.862353447935188,0.839268751546296,0.731523590554206,0.800334516467661
"DOURO.07v",0.831719799864187,0.817726545779121,0.820748840567788,0.863804486821894,0.788300228321631,0.787500665711149,0.805444835072758,0.801426919354543,0.822411996791586,0.767679760476188,0.840445387255262,0.83633097821575,0.748116100468336,0.75264964800694,0.78135187173132,0.846740242866173,0.786922815307591,0.798851292737886,0.763429963787639,0.802722812918015
"CANAL.07v",0.804587702926273,0.824556034398527,0.7362878756767,0.769287490216859,0.755802019318884,0.836362964460013,0.808281742646505,0.806779170322161,0.731546062916823,0.789386395522395,0.749573826765399,0.79731751432166,0.758138159575792,0.824952399386143,0.720256077906719,0.821199316113987,0.826774559124131,0.806907707403984,0.807775037901288,0.758413780656277
"BABAL.07v",0.753600403196177,0.848076595002899,0.844728718135735,0.780354007937437,0.790169679628836,0.908440545753076,0.809490404343403,0.797961697137018,0.811752930909327,0.776552697332725,0.895825494136292,0.868078460337044,0.741917597928686,0.771984844925501,0.865962215676919,0.80425283562363,0.767289451687568,0.76298566273508,0.773324147040283,0.858183549047476
"TALHA.07v",0.851077867498273,0.768101994584127,0.784712442436302,0.875408588610102,0.782301719172267,0.791240290192063,0.795656085784304,0.852494955586435,0.774183834466752,0.865560841434128,0.803194614990694,0.752373187938721,0.855476140216745,0.813756712290096,0.786917189749904,0.800030856657045,0.788579856039637,0.794606193796892,0.822155239231756,0.752270465345527
"BARRA.07v",0.803103191492859,0.732737084363906,0.791171311970273,0.778148266955269,0.730344843088384,0.886956391665443,0.764195981539982,0.808810931341503,0.816635208516691,0.827232963641317,0.802814020902506,0.779451193348441,0.772846174728491,0.823324939531054,0.804197109396788,0.754327046349171,0.727892089045518,0.803756333845854,0.83418702616097,0.791418842010796
"PPRAI.07v",0.746896136272422,0.808295839462602,0.869502349738629,0.768502106469172,0.795527093882894,0.727950151406374,0.683463982845507,0.853779083582627,0.848284407014224,0.822020810541947,0.771261656077181,0.815269673481603,0.83401073622314,0.875465677194145,0.830352456442101,0.788410707664097,0.75327945332517,0.78383376650601,0.749274386505808,0.816314998394972
"FIGUA.07v",0.765683668924495,0.794601334353554,0.816677868394567,0.718470692036884,0.773905475400942,0.769739611772313,0.811173547059669,0.737872677148897,0.766239472029265,0.825331395489376,0.647864463876478,0.747626047213814,0.84199861160874,0.78143900925387,0.791153069010691,0.857270607326255,0.796265947030215,0.89710170000598,0.721214421928064,0.763256397343691
"PPRAI.08i",0.754416474782264,0.766678865185656,0.765029072949812,0.800461659927327,0.7550458644503,0.777808981438956,0.765688411864995,0.752626906860572,0.783054173121179,0.835312299833743,0.786635619102343,0.751212362696343,0.729786577070349,0.730878870735914,0.743580622143993,0.813557865546352,0.716016226433442,0.777233696045093,0.753051616381395,0.740430722617957
"BARRA.08i",0.720382002488734,0.830566560226501,0.824799759401518,0.762632424403566,0.78966145648802,0.861447011878594,0.802229740287823,0.724397442990001,0.751639160855411,0.706301501036714,0.792747422551947,0.74891919640729,0.78803372214126,0.672847152968984,0.772212003189333,0.856661330570578,0.798278054062734,0.785656265658951,0.783182184145372,0.751504248869538
"PAPAG.09v",0.81631290315444,0.786130896987773,0.821441267694632,0.831169933407429,0.822231672488679,0.852491258864861,0.852737190533748,0.757346645364824,0.873763424144602,0.743624208685965,0.841624127808812,0.705175108509783,0.795418350446102,0.744988907260535,0.759422980468298,0.806724738556079,0.754956210866284,0.803179715078456,0.725333622447725,0.851558704047394
"PANTA.09v",0.810032429916175,0.696062519960467,0.842393771369509,0.86545307950552,0.84215078055436,0.775500134450198,0.767873748500643,0.808855298224468,0.759832898753909,0.764916133743581,0.819196717874035,0.749353370679283,0.791736083489989,0.892782049042666,0.853288352726258,0.832307399409671,0.781666427110332,0.793141841384948,0.814240794419544,0.833978155607578
"CAIEA.09v",0.765070572221408,0.772526907245134,0.788679695143452,0.860508884552481,0.754766959904822,0.775135059877435,0.711119219586326,0.764020361333282,0.755447698153602,0.841368424075848,0.876985056368858,0.852012978947759,0.747454207556943,0.737902838560656,0.822447367863513,0.816146654907346,0.729115163221,0.81672381030022,0.754657869169155,0.827644500262548
"FUNDO.09v",0.780031745140235,0.77782569852216,0.809828948533522,0.808070488535961,0.761191482249526,0.80044989895843,0.838617345634673,0.771109812889903,0.763516735946995,0.761700205722819,0.776166234800881,0.798698328878836,0.813141111525392,0.763099783332618,0.783175284229983,0.781265485438018,0.768598084154658,0.855505751401158,0.778570113784049,0.803686080101214
"RINCO.09v",0.817384791410711,0.839855330202256,0.844173967499323,0.829493275237573,0.81662221583921,0.84530796457666,0.792161800733384,0.81057332597061,0.832006276798036,0.810993455149214,0.778545902099373,0.79822011401647,0.799516424958959,0.832551750428804,0.776749514114555,0.829360190353911,0.75341185076884,0.83821602566467,0.690500711666365,0.790822306138615
"ALEMO.09v",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LMEIO.09v",0.785316404293193,0.810704957212712,0.793355425338003,0.861220577642397,0.800434464326688,0.717982781305733,0.795509925331354,0.798870738239449,0.81591755773087,0.757669911955779,0.808604619054381,0.73921059436643,0.805221486596703,0.800467761182332,0.75668173115969,0.819648964611109,0.827317991208927,0.826659838701222,0.815304786841775,0.704204864010212
"CANAL.09v",0.82889956439354,0.770855295652432,0.875160926700555,0.799242746371739,0.796979513110252,0.764172781674722,0.796430906177475,0.73554897311323,0.764981268858833,0.759699343918169,0.77480051094765,0.790987899349643,0.839169990741129,0.811917060628259,0.733204446871222,0.836605771240683,0.799949920076601,0.781399843463492,0.791585111760186,0.683327177815617
"FIGUA.09v",0.80309359165004,0.814550518819787,0.732014781336519,0.757789338369743,0.830010479864573,0.78734121554688,0.835059156093441,0.78636974381599,0.78475735723431,0.696579919031804,0.779281088161378,0.739546710145015,0.777329156433313,0.712624692188288,0.801145971620309,0.750815968896406,0.800602254591126,0.82600757326305,0.804262472594053,0.715107529747042
"PPRAI.09v",0.815784420702809,0.804852828320629,0.777839575015689,0.760401495054999,0.806298950537591,0.855944439236281,0.783272107969527,0.795783865802206,0.717344205730635,0.865853425210882,0.770471027831009,0.760749402195456,0.789360713478744,0.820307721085907,0.864892988362657,0.710552255618556,0.750673116303278,0.852415919420711,0.726717002733058,0.749877762457079
"PRABA.12i",0.830434330907141,0.783157349891762,0.769884960272964,0.827966549673819,0.692943051207896,0.805785487141404,0.664511118990689,0.767400796835149,0.771032693984739,0.747147310290062,0.826790804794542,0.745334883319038,0.7684424822005,0.784700409270003,0.7794399386928,0.777619268798482,0.79123030910497,0.728533682736563,0.749451095960415,0.758702514295733
"PPRAI.12i",0.761712697480605,0.772828479022138,0.757724536018737,0.836685446551977,0.726650333754296,0.813569771636259,0.810588835022358,0.836111730705609,0.78720816496763,0.758517618112409,0.865782579207294,0.781575370087422,0.723116272294675,0.775446172980862,0.750587223756676,0.7671719567841,0.719619192414579,0.690318982447131,0.662981135351547,0.771030693771553
"BARRA.1.12i",0.797435758849397,0.789159162702877,0.762763015729442,0.809733469511557,0.737776713730862,0.770504621964289,0.793737869184665,0.748470073134633,0.758720751194425,0.776003960627971,0.789397172363409,0.822401813665878,0.809549713552479,0.770694018377648,0.849665996964609,0.785485782152148,0.792165707810677,0.809369545190006,0.787076965495358,0.719361189928373
"BABAL.12i",0.773660646674011,0.743729983773986,0.800791472641784,0.741798011202915,0.770706748693939,0.75099669384822,0.803842758932259,0.677160942639001,0.753237278656654,0.791876276761705,0.76872047557249,0.779704350171632,0.788811782986238,0.783488980485762,0.784505643209861,0.68921291409498,0.835403991890367,0.819640358995091,0.754161367958255,0.749354063438548
"FUNDO.12i",0.780686339986852,0.78304719553577,0.770243320696663,0.782837451277217,0.741748918283496,0.729644949877691,0.835289028173061,0.747770646245005,0.780879188689499,0.792109313084704,0.754802069391846,0.767818002540414,0.772127118161351,0.787066623963807,0.814863588378664,0.817903416984772,0.765418332873757,0.782266915243475,0.798743955115761,0.793785728903075
"RINCO.12i",0.738730470857967,0.711092350915658,0.762232902321596,0.877284139044002,0.789314579025693,0.807484208823625,0.758496722780202,0.805170709307602,0.79359329009059,0.856912385087227,0.805317143640803,0.703834820603157,0.759848897764675,0.805284149998782,0.867988341546199,0.816720303642209,0.753088731173252,0.791606794702146,0.814566359120067,0.677718097989587
"TALHA.12i",0.799177717063902,0.770521861891302,0.797756726410404,0.751910811027872,0.719082249082438,0.70182824706154,0.776795492059623,0.801270492783765,0.755963599513216,0.776281117999608,0.764965334969654,0.774166662409688,0.795083841084227,0.751325838822603,0.776482632773297,0.79525740826024,0.805628191156696,0.788005072790329,0.774922612245995,0.807952761649265
