"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"BARRA.06v",0.110657608186513,0.0401224321727605,0.00114796824518737,0.0387050416329979,0.00112122658661844,0.00730000687032641,0.0054976616317571,0.0387964142645024,0.00498133272454443,0.131275590614058,0.00661024154672158,0.130916305294805,0.00769882918544324,0.00633285776079033,0.0323159109952018,0.129621693456265,0.00807239835175979,0.00794988361351811,0.0398079917271398,0.14780538497796
"PPRAI.06v",0.152061163092907,0.0401467460737073,0.00146470106789875,0.0333174227233779,0.00138449271634591,0.00822414364730864,0.0080326984863934,0.0435764620563195,0.0082915853341708,0.16176521594856,0.00858787921562106,0.15860878439028,0.00790188593610805,0.0082915853341708,0.0437715716913125,0.158782585835808,0.00806150787201467,0.00784106450480962,0.0399168172231089,0.132787712998766
"VEANA.06v",0.00686891640571948,0.00427925908409178,1.32705943390461e-05,0.00504804638100495,2.86643634373859e-06,3.51273866959685e-06,8.16539964984596e-05,0.000505482015115683,8.44211893133025e-06,0.0109314214975105,0.000101991684207922,0.00708716948782385,0.000173355137319088,2.07856835365916e-05,0.000778418723489496,0.0277201665593533,0.000500042018547908,0.000422252744435909,0.00142318937349214,0.0193853253690459
"PAPAG.07v",0.0139636847338937,0.000154747288698366,1.84651119419441e-07,3.61448969980948e-05,1.12389757385424e-08,1.46863135928698e-05,2.53722519868055e-05,5.75078630082402e-05,6.47390427624236e-06,0.00874819955558877,1.67652760223367e-05,0.00142283335002893,3.65127523900504e-06,4.6927134101935e-07,0.000217988901225036,0.000852839213270186,1.22660904265151e-05,1.51799591057218e-06,0.000486105545636197,0.00119075703735146
"PANTA.07v",0.0187307678975678,0.00394581599826087,6.92187262928473e-05,0.0071031067710579,0.000102234410984702,0.000807944075949731,0.000232588531862065,0.00927641858296643,0.000515072494493632,0.0350150643852857,0.000690268213787991,0.039434202512058,0.000701730883537307,0.000516171796693766,0.00850777862262898,0.0368326441816722,0.00116715706884502,0.000663370921665816,0.0026860466344275,0.0329679020765743
"CAIEA.07v",0.0861909583459013,0.0176415351246625,0.000507076665232609,0.0151870322547013,0.000251230897776,0.00151113094499453,0.00310617552189377,0.0177814685439896,0.00327654517187852,0.103496331148606,0.00153122722320887,0.0604308072717236,0.00209065033603083,0.00228952135272374,0.0179142670747954,0.0793113762755332,0.0042736986931987,0.00357733875069034,0.0129078448817257,0.0531224821289878
"FUNDO.07v",0.0617923971988903,0.00773711973750596,4.08925027117982e-05,0.0118802743349438,7.04334029518022e-05,0.00092344640911273,0.000418396570069784,0.00733971391450378,0.000583225476714756,0.0628888332232972,0.000600571619076792,0.0356922089637593,0.000601401261783671,0.000770518611724508,0.0103802806781904,0.0483547380922392,0.00263292013485291,0.000877515967601737,0.00544411917980062,0.0375826891485416
"RINCO.07v",0.0838061667856224,0.00532265548491562,0.000122768403174841,0.00903389905211883,0.000550837731118944,0.00273707086284056,0.00337669665918823,0.0143438478591176,0.00318154715711739,0.0486249174859021,0.00104146521227242,0.0665415467632477,0.0014227291685876,0.00110650756371229,0.0182314657106875,0.0673203700559096,0.00136655290389027,0.00156182536842686,0.0165403191574932,0.0750952561473161
"DOURO.07v",0.0898897497783512,0.0296327504898305,0.000714270719759254,0.0206544847544692,0.000555654244823076,0.00450627790508536,0.0055060697125359,0.0250789519154871,0.00435882259401271,0.128937904019417,0.00537546073123815,0.130764554376063,0.0041697511729853,0.00339900649919251,0.0331682275245348,0.117908815066229,0.00450476528979319,0.00411044478186512,0.0180368476624977,0.0825068019573527
"CANAL.07v",0.0634921860945119,0.00939691932233414,7.31923065018394e-05,0.00989034784043102,0.000281902176428518,0.00248413521457687,0.000466085115364573,0.0100594235484651,0.000879028024058186,0.0675427507684534,0.000667522411608102,0.0449007092667932,0.000459810680611609,0.00104792043358463,0.00359970917793336,0.0432486343870625,0.000945518913860574,0.000672125418946654,0.00934597642154292,0.0449892674154465
"BABAL.07v",0.090864242317504,0.0112408444876672,0.000442005660249594,0.014222953130152,0.000310255458507699,0.0023469091629025,0.002998207960596,0.0127246575877024,0.00187202989793187,0.0787544682800358,0.00375859390762586,0.0770728104057815,0.000808485944359213,0.00258379603696673,0.0119807044793486,0.0954676246746643,0.00165902221916386,0.00199847255086337,0.0110913855673071,0.0739760956280973
"TALHA.07v",0.110652768888903,0.0201608956355345,0.00059237605955857,0.0267471737323252,0.000662623143364874,0.00506189955772903,0.00474554914146084,0.0264313141174514,0.00333057266029934,0.100378201737825,0.00453846301639099,0.124924410168473,0.00469809692632523,0.00494281378630095,0.0294622302231447,0.0898447443589448,0.00361937222708828,0.00343942350782099,0.027614087427401,0.101550831758612
"BARRA.07v",0.141991796668282,0.0411724969930625,0.00131918427750358,0.0424739188575056,0.00137284956956753,0.00838963843734871,0.00661627036529113,0.0411218549190625,0.0083917584148168,0.152146893719421,0.00633278299108049,0.159844477327632,0.00835486802466426,0.00821216431692574,0.0432880894527883,0.137067180983322,0.00799798961029709,0.0080326984863934,0.0336094307507109,0.135573996094372
"PPRAI.07v",0.131677524769012,0.0390855512810382,0.00102661245441606,0.0331251879308463,0.00118170433838248,0.00645309053625635,0.00576085247210697,0.0427662575059066,0.00799798961029709,0.1403555934387,0.00707534924348165,0.131901724055535,0.00769710377528376,0.00754928409825364,0.038580394798983,0.150666712843328,0.00644547403984286,0.00752088573108807,0.0353944541079311,0.152146893719421
"FIGUA.07v",0.0891140552466722,0.0164337320190013,0.00049963083088172,0.0127273868856239,0.000419484555711937,0.00115491988558335,0.00188879406473306,0.0134953024726749,0.00126003549008707,0.0733371519710851,0.00189645165181094,0.0721406245081667,0.0027817130885364,0.00160903147129757,0.0183679765485232,0.0860221030068765,0.00187390503933024,0.00177456924895335,0.0132454468900663,0.0729742640895429
"PAPAG.09v",0.0341013266862125,0.00997725617752606,5.45229595631281e-05,0.00893427942552162,9.02463610410674e-05,0.000456363647852105,0.00112021320797992,0.00720074096032199,0.000315070379599811,0.0554187456545042,0.000708321112078618,0.0289119391334611,0.000548715712887033,0.000474145952606112,0.00988876723827574,0.080426680967005,0.000379809086036182,0.000484287768947139,0.00473253777659273,0.039339373801094
"PANTA.09v",0.0978390218227288,0.0215271869969519,0.000679759905807743,0.0315568175972805,0.000475049867020898,0.00442106364419286,0.00296839470787962,0.0269987599318071,0.00226510594337148,0.0749182742279727,0.00262682026168296,0.0870890943122166,0.00404579087025547,0.00510346155426392,0.0239052471438129,0.125279030044278,0.00434024054882854,0.00209951518906154,0.0178004058156022,0.0868221344733087
"CAIEA.09v",0.136208170383391,0.0398224291246864,0.00104769747292065,0.0399968660120808,0.00133812108920123,0.00794988361351811,0.00664280743094366,0.0387964142645024,0.00698379770516955,0.153272121042536,0.00749889921960281,0.161192971100607,0.00524894299005385,0.00732535819911928,0.0312243469160006,0.13603123579134,0.00645813840600738,0.00673800888118677,0.0403718646376901,0.147754480501633
"FUNDO.09v",0.155113539101353,0.0313626930291963,0.00122924470305501,0.0391830075216915,0.000930775130203579,0.00595026593621567,0.00685815419148015,0.0303029143672415,0.00730641887797212,0.158036539542327,0.00735237532769462,0.154212245744604,0.00693560925810611,0.00760155158067429,0.0382995386147826,0.137321624135983,0.00780341997077262,0.00636666382858244,0.0372951535562221,0.151668513806087
"RINCO.09v",0.120022114928582,0.0224897382344978,0.000514544712475141,0.0173125079528092,0.000391246554374523,0.00420931191761119,0.00482432290522541,0.0244979148749268,0.00378678194237884,0.0953941380472781,0.00487936942911004,0.102310758185537,0.00481197357720826,0.00490656324741238,0.0235472073679171,0.10355015690423,0.00299806150167008,0.0041294339120031,0.0229338115415079,0.112327311255359
"LMEIO.09v",0.138971952654851,0.0431355016728123,0.00151667238823051,0.0434146095545729,0.00152794872912572,0.00800743418453974,0.00869701082154414,0.0424469858837805,0.00848985181848253,0.163753366527839,0.00844199093745955,0.163753366527839,0.00858787921562106,0.0085856876026812,0.0437715716913125,0.162628139204724,0.00844199093745955,0.00840790319120143,0.0412591269156462,0.156727165491371
"CANAL.09v",0.0506679005754887,0.00778588191812788,0.000127788899516992,0.00812300231292667,5.66668546431361e-05,0.000572312505636475,0.000462961236090293,0.011561558114715,0.000787327002260979,0.045293171777257,0.00126699936611308,0.0501809134409396,0.000928188429698412,0.000946967894402006,0.00492779937406976,0.0531996862065964,0.00142207016093271,0.00131878924297617,0.00852095667812608,0.0403449708202271
"FIGUA.09v",0.0337131353009189,0.00478882440446655,2.6761527041924e-05,0.0024066383820564,3.10355643133506e-05,0.00020553534963383,0.000275828209448893,0.00331596921067637,0.000172952596838602,0.0223494111646142,0.000632595186154774,0.0208116048845049,0.000480356828529364,0.000295537941345155,0.00424499200611215,0.0280577744821465,0.000276129651618026,8.04124616393254e-05,0.00469869074124271,0.0412597648637658
"PPRAI.09v",0.127409084783406,0.0222221195252476,0.000948677812219179,0.0359812903642995,0.000947764922904708,0.0074770481431098,0.00642427786945508,0.0270797963620218,0.00418821030976937,0.130131669645298,0.00661990730766853,0.160308840088481,0.00654774740518815,0.00690546269378773,0.0301225420470037,0.130423690105542,0.00682317260291089,0.00732217178619999,0.0231595559686514,0.153272121042536
"PRABA.12v",0.163753366527839,0.0424976279577805,0.00155734411665751,0.0405864921172112,0.00153837108819483,0.00835486802466426,0.00848985181848253,0.0431355016728123,0.00806620147054874,0.162976173898189,0.00829423395656745,0.159844477327632,0.00866764102621793,0.00699539225725187,0.0420072398402766,0.160989584256379,0.00831332593590653,0.00787667504758928,0.0421831875121598,0.162608259599092
"PPRAI.12v",0.163753366527839,0.0437715716913125,0.00142898409038663,0.0438222137653126,0.00145616728064681,0.00850567744950647,0.00887977393796203,0.0414869374386832,0.0085856876026812,0.160989584256379,0.00858787921562106,0.163753366527839,0.00858787921562106,0.00670235814818403,0.0437715716913125,0.163753366527839,0.00856379159851657,0.00847156135859043,0.0437715716913125,0.162608259599092
"BARRA1.12v",0.159844477327632,0.0396436764677587,0.00134434225223802,0.0399462239380807,0.00128304172351751,0.00664280743094366,0.00635886056747307,0.0401893895402423,0.00528272040911049,0.15977862630675,0.00797833983632683,0.155607096144899,0.00760367948867191,0.00810964140616596,0.0354951867775692,0.160212391626729,0.00774591480803829,0.00651382382750128,0.0338715662511647,0.14305122797927
"BABAL.12v",0.0706882945747625,0.00550057765834969,0.000345006357016084,0.00976085920848155,8.35899552755651e-05,0.000701657480762961,0.000500765806469673,0.00412052971358468,0.000462296366156732,0.0495150693739193,0.00120458344709966,0.0389243656750725,0.00172581779810771,0.000317813482092017,0.00551490318059725,0.0420140436550417,0.000200114841720902,0.000314374695522572,0.00953534788345496,0.0757525093427263
"FUNDO.12v",0.0858270228118441,0.0150512851258254,0.000514216743420843,0.0204914422046852,0.000727697081642731,0.00247153031070691,0.0034509706011061,0.0185650099288231,0.00144979939005019,0.111048168847014,0.00287021590833883,0.0905591291693833,0.00224251397992616,0.0023253490109962,0.0167661286876279,0.0798321952345254,0.00338788550347815,0.00231738485273048,0.0264965545067467,0.0587955760493137
"RINCO.12v",0.117445177594158,0.0280156517061114,0.00063965535103863,0.0272630003027387,0.000744227753894698,0.00540183076750905,0.00476326386103933,0.0250024772836047,0.00529140008321928,0.140336271756713,0.00492935941727438,0.114177001753238,0.00620030214995468,0.0057936316912512,0.025710645982817,0.117306268874877,0.00528870093292805,0.00570986222822984,0.0247430989733771,0.133370330903397
"CANAL.12v",0.0394485818456625,0.00583560602234353,0.00015667754110608,0.00837810181038408,0.000131413942237495,0.00072709199736295,0.000678203033475171,0.00309239535762782,0.000888056925815118,0.0530500160289607,0.000865828800575931,0.0648450392218491,0.00145211962389601,0.000650322151280496,0.00570003621202212,0.0190889605307542,0.00146306190202103,0.000137028468999834,0.00341149647607823,0.0677650123741663
"TALHA.12v",0.122940029061893,0.0179530388157894,0.000681899376750059,0.0301185136180187,0.000709592295525697,0.00627036532232023,0.00753840623044147,0.0286137163219369,0.00689856061382389,0.106431956083031,0.00479943494699724,0.130863021359314,0.00401300384805286,0.00422229680582202,0.0349043549416691,0.105597871786119,0.00634531834240234,0.00468741138598156,0.0299190342738777,0.0878345434650024
"BARRA2.12v",0.138298787615094,0.0357848610966612,0.000984940263066469,0.0321451927082292,0.00108787210743302,0.00494611618587614,0.00619843430736848,0.0248834744695665,0.00556119472782468,0.151448463473144,0.00523862506161522,0.0989009071626699,0.0070232113947983,0.00524205985162222,0.0216090234410242,0.123296010496922,0.00754116246579734,0.0048353731911892,0.034892814556425,0.115283445042178
"PRABA.13v",0.128334776498025,0.0247703894124438,0.000924413501055572,0.0295958254047891,0.000916156555744687,0.00667919480328312,0.00702366893027441,0.0289115306519264,0.00452721143943934,0.100258385523004,0.0051572897703259,0.129609757568651,0.00471572515826789,0.00414476774777174,0.025929518710361,0.119229876951945,0.00430624221058564,0.00583952613763341,0.0367791658733407,0.0964387982745762
"PPRAI.13v",0.0814309055722448,0.010618825577069,0.000311802028538566,0.0112436085933455,0.000370193698512339,0.00303322517528648,0.00327923049882088,0.0171453075236588,0.00108581900627605,0.0946475866234239,0.0044413574617528,0.0862397736900702,0.00240312279723317,0.00113576872494157,0.0176526373905458,0.0614849483068871,0.00273455404734624,0.00420437318677713,0.0147057535762751,0.0694810851548479
"FUNDO.13v",0.0758944672662928,0.0127294091280077,0.000483101755619732,0.0177062622395804,0.00023973465759619,0.00199012444328887,0.00202274562630359,0.00914627350363766,0.00314401283521294,0.0900774323652708,0.00152020079302863,0.0817799752860452,0.00234362262117862,0.00252755430564859,0.0134740053210836,0.0740921333578282,0.00223128650453034,0.00173398088686932,0.0153692785143521,0.086636596470269
"BABAL.13v",0.05755134530762,0.00592794318175017,0.000103099018514662,0.00911695166246787,0.000116743803968383,0.00119919263292777,0.00139489843288907,0.00722125088772167,0.000793453960524595,0.0579449627616851,0.00139296868511261,0.0837132537548677,0.0019350807702345,0.000757712930719566,0.0151694956371418,0.0281090519662261,0.00207382214241843,0.00200542058474678,0.0082472279146758,0.0534199168136875
"FIGUA.13v",0.05677811773306,0.00577747324019243,1.5178940272949e-05,0.00206583493355914,6.48250264791759e-05,0.000134558518737002,0.00022961726970881,0.0054157953488606,0.00133469598457584,0.0398795784975231,0.000566893798468087,0.0217116177914476,0.000489998222015106,0.000629821399864209,0.0043790334626014,0.0330781957601791,0.000419612122619114,0.000355615498396061,0.00320807189146063,0.0274041182880936
"RINCO.13v",0.126099264391939,0.0236008007183609,0.000551543922522141,0.0166259353509593,0.000775121494646409,0.0045974278644837,0.00411203762185402,0.0211688797063086,0.00494559199283147,0.0990461718290064,0.00531483997564219,0.0969898322119142,0.0043584269109871,0.0026270154725484,0.0210565011937982,0.0923055043537102,0.00311641731569505,0.00282801405957055,0.0223968685295912,0.0897517551656897
"TALHA.13v",0.0585950775910793,0.0247803131634348,0.00053641351393203,0.0241794519553621,0.000714100303142621,0.00183008112165411,0.00291643470325098,0.0142683299442079,0.00262705465192639,0.118901987745057,0.0026489906530494,0.112483602967988,0.00313606200737736,0.00298187316321197,0.02351770195149,0.101288848454623,0.00318088251748003,0.00439761933282546,0.0235508810800577,0.116993575595163
"BARRA.15v",0.163753366527839,0.0421325454381597,0.00149487439662681,0.0437715716913125,0.00147169946160749,0.00858787921562106,0.0085856876026812,0.0420643709623877,0.00842253589565945,0.162608259599092,0.00858787921562106,0.162976173898189,0.00814901634342403,0.00687051785539476,0.0423788114080085,0.163753366527839,0.00829423395656745,0.00858787921562106,0.0431433026155609,0.163753366527839
"PRABA.15v",0.104302017180071,0.027221981594427,0.000476267130550804,0.0244780808123973,0.000868698437840154,0.00230689040225615,0.00396948638956552,0.0177429940695388,0.00297266108978911,0.0972792840390476,0.00341341929700355,0.0994592120457646,0.00266189755327947,0.00274082013802406,0.026273924454305,0.0819420676230131,0.00359141297149621,0.00344046263905867,0.0145060199746866,0.0926846794433601
"PPRAI.15v",0.14668564411541,0.0329963957523798,0.00144040346634528,0.0316609999321883,0.00129138155340443,0.00752799334010514,0.00745933194070912,0.032491406790268,0.00632904035601664,0.146908144923138,0.00661997248107139,0.156727165491371,0.00621314677468788,0.00784392518031435,0.0412406714688345,0.159844477327632,0.00794988361351811,0.00631560154525831,0.0420137288883877,0.1590014336771
"FUNDO.15v",0.0488782126559079,0.00972758527242677,0.00027498939805849,0.0108892051938842,0.000200874300808251,0.00364796696040975,0.00242662025356529,0.0112215457233539,0.0025489824366893,0.0648450554459582,0.00175950299683319,0.04953765948299,0.00171377485339993,0.00116581302562798,0.0124689240935392,0.0843457644355845,0.00272266831499171,0.00302503364360391,0.0113203975469853,0.0488405643247605
"BABAL.15v",0.0482929363071161,0.00646885260993943,0.000199904424978582,0.00942473167036934,0.000103617348351658,0.00246583921854989,0.00153868951795761,0.0145920335563451,0.00207798151336933,0.0748941971354817,0.000724409211203078,0.0745413420480578,0.00157986202708283,0.00160850729351219,0.00607773761860136,0.0780198382506755,0.00214180269013982,0.00143950021718974,0.00704050697722169,0.079594335022521
"RINCO.15v",0.0992517826778335,0.0293626310286677,0.000777236703477847,0.0336733666745199,0.00104575125384506,0.00566646013855688,0.00630807426377191,0.0341709804621354,0.00492765455810353,0.142996041931115,0.00619976697980378,0.123442547600775,0.00550506056548736,0.00550491356510985,0.0284536058737026,0.125486601432315,0.00398935951914427,0.00583577721177576,0.0293825514038564,0.104242209563676
"TALHA.15v",0.160212391626729,0.0393815507501087,0.00130235981588453,0.0416057539884552,0.0014682658662061,0.00824601801488673,0.00817261389043425,0.0420072398402766,0.00842253589565945,0.16176521594856,0.00817791609953681,0.162976173898189,0.00788076093843303,0.00848985181848253,0.033676873901409,0.16254240857821,0.00840424543576736,0.00822819477855757,0.0423281693340084,0.153272121042536
"PAPAG.05i",0.131716973160537,0.0341115816060518,0.000762913307704766,0.0285407895733139,0.000686086668479127,0.00620747556959454,0.00592275762985126,0.0312078667698045,0.00471927920781422,0.130321589277501,0.00363558078391356,0.107141871214354,0.00436041693153597,0.0063627375616018,0.0321068273748265,0.117955582351406,0.00555297944878063,0.00541391047893442,0.0351081159863412,0.0993646081349939
"PANTA.05i",0.135245799152281,0.0296047412595582,0.000647704646601399,0.0207362011146216,0.000503884935349781,0.00393025956667444,0.0050262465759965,0.0246522586698463,0.00441471758910469,0.116961069465812,0.00503447439785287,0.0951189191924603,0.00515524644238896,0.00427463778633409,0.0265373456106587,0.0975812428795377,0.00314657805730793,0.00516377309837261,0.0286899606144374,0.10940259881633
"CAIEA.05i",0.118069884203963,0.0303957984888574,0.000361377777425451,0.0248062458292566,0.000768001387683817,0.00542707536784727,0.00582710533421407,0.0177449970180385,0.00423805716663896,0.0858226717927948,0.00439275559275502,0.114563682200576,0.00483018730667837,0.00473908632132527,0.0271042694835831,0.117401115269347,0.00466517478585734,0.00562536809725687,0.0273672550805114,0.103500942418868
"FUNDO.05i",0.134353031649917,0.0342172961259874,0.000869288542739286,0.0184816426316685,0.00067634875761028,0.00573744104276375,0.00520870125208137,0.0353626085022735,0.00553009066338003,0.103531075387676,0.00311453387233041,0.115249885448018,0.00426785957667908,0.00553164217696106,0.0202717049372231,0.110816357574022,0.00456216955821622,0.00593893440233265,0.0268933873979256,0.10924089315344
"RINCO.05i",0.159352332901619,0.0391846900079,0.00102709759794801,0.0367469654760127,0.000958883268558276,0.00702216985262359,0.00663566455843927,0.037773627161666,0.00716840083236569,0.134927424593776,0.00643263887614747,0.132737617965132,0.006539548423316,0.00674578995639563,0.0366901595918328,0.157490122637995,0.00643210679035671,0.00540244536688372,0.0346211977524526,0.153587835565365
"DOURO.05i",0.102491249683888,0.0293340593555603,0.000848487835848227,0.0361173729006405,0.00077864359933127,0.00432276065404305,0.00505794293195367,0.029236431156441,0.00611528807396283,0.118061722786822,0.00558256950938343,0.104727998380426,0.00532964019230317,0.00574798255774722,0.0283111791720424,0.135438647568094,0.00622003654527558,0.00424690210000892,0.0346061335433125,0.107544740722438
"PAULO.05i",0.000212878763532069,1.37507466965899e-05,1.1039702435255e-07,4.77705151713477e-05,1.04903576036607e-07,3.45315053939947e-06,3.54129608581358e-06,0.000776547356070204,3.21735814411905e-06,0.000330566481913973,2.56320202908276e-06,0.00340889687773787,4.5591059664913e-05,8.47824475355194e-06,0.000341277793479489,0.0151561582842404,5.77683866746943e-08,9.35347724788944e-05,0.000186319502712222,0.0150750989898458
"CANAL.05i",0.0461247163981347,0.0135631244541097,0.00015641976651664,0.0110715643941445,0.000206118231926361,0.00207631906245419,0.000783387724707643,0.0106423431925081,0.000833587019644909,0.0311375748893201,0.00265358757961552,0.0606848888095847,0.0010307587403023,0.00121195204248614,0.0126552623109015,0.0467891021912117,0.000869866805007086,0.000558170705268735,0.0117418896094601,0.0377751458136635
"Pont2.05i",0.0947185585340323,0.0274327748916992,0.0003298011467714,0.0287287079076572,0.000700967987967081,0.0050716025955964,0.00353938894274309,0.0273027150829663,0.00344043915841827,0.0935007513704841,0.00411837620795288,0.108224814417468,0.00379294514389884,0.00401647588463168,0.0235979124220201,0.0868499510488026,0.00531171286893042,0.00402656136462408,0.0257345050775735,0.111525718123201
"JDIAS.05i",0.0115801459024174,0.00224664798370168,5.08280569116705e-05,0.00655816154281799,4.50089630059677e-05,0.00106094388916539,0.000646982918924184,0.00347643428358526,0.000757509769658419,0.0174901010421176,0.000304552577487419,0.0184904643580776,4.91802772504052e-05,0.000434143333747305,0.00208379162233734,0.0238940273618489,0.0001063981174639,0.000188694563541595,0.002220755537749,0.0313277349398703
"SAIDA.05i",0.0213212307756248,0.00445589258131262,4.29116761018655e-05,0.00587572189937753,3.47939994671336e-05,0.000321662282201413,0.000380184415452086,0.00101012387693996,0.000259060678230353,0.0549998634893685,0.000363674362014347,0.00832250668742468,0.000230270344579759,3.60682348023166e-05,0.0052606899023922,0.0182222155180262,4.79517693376923e-05,0.000894050053350781,0.00367658093230056,0.0171362873923136
"FIGUA.05i",0.0812739322052075,0.0196275286907169,0.000485932463087639,0.0214608649714059,0.000229549897917684,0.00214445394129655,0.00312850595287305,0.0133243312006114,0.00340391621097148,0.104879778095516,0.00410341781860196,0.09569480184302,0.00200817047170456,0.00327910306392104,0.0178320811550225,0.104167594661401,0.00318740659178113,0.00371919632620856,0.0118598437328571,0.10626617396034
"PAPAG.06i",0.0230374255748589,0.00448994134838616,2.9697812468657e-05,0.0097409570084856,3.75998099410794e-05,0.0012391231119596,0.000273227835698967,0.00909999898048181,0.00148679856661682,0.0578789431156555,0.000976787673540803,0.0793097460413412,0.00166864208559211,0.000433579011171802,0.00945047695694334,0.0593023077044511,0.000835082569234976,0.00116924076450281,0.00941911472524645,0.0812657253665902
"PANTA.06i",0.14342388977256,0.0270213431177324,0.000502948868268702,0.0289172048148781,0.000652874392981511,0.0048133377421681,0.00521469029825643,0.0250875525043822,0.00616737921335264,0.130976177352007,0.00398410747579669,0.136101198599926,0.0050030905528005,0.0054632942271592,0.0272714976244131,0.117491757733262,0.00412712893438087,0.00371040664647986,0.028367722092913,0.0979333218571344
"CAIEA.06i",0.159966132699567,0.0353160528886026,0.00139783521066194,0.0390692093160337,0.00142139802050464,0.00671587993544293,0.00702449181833347,0.0389382367628437,0.00738908237231127,0.160083692549331,0.00722532043132773,0.158221482285708,0.00745881849761073,0.00757058168225108,0.0385741365498595,0.142517129110812,0.00755171011798527,0.00771064758758597,0.0387997496556837,0.159013310931921
"FUNDO.06i",0.141391229783692,0.0389255728039203,0.00114933794859018,0.0353851421324916,0.00113903204281777,0.00746102347123968,0.00755044548446574,0.0393758656578053,0.00637859526113604,0.157490122637995,0.00752846393105812,0.158221482285708,0.00755346969808422,0.00786382483574453,0.0405987510840937,0.142969676164854,0.00704439546819735,0.00752073054899305,0.0385614725909362,0.136906099655198
