"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"PPRAI.06v",0.529340407244808,0.504256808174995,0.510633533681363,0.518989574605496,0.517839290967356,0.521088693489695,0.559015401566741,0.562861001896749,0.519990341804763,0.508888815730375,0.507193882496259,0.538129236256862,0.55247649330522,0.53527010884085,0.504272282137579,0.53735026834074,0.548609467837215,0.525541697896189,0.500752876347618,0.526457842773083
"VEANA.06v",0.859157646763595,0.811768636723332,0.822401722576506,0.80639158791768,0.857910960187216,0.799831321042885,0.849317219909085,0.808218619471065,0.828791352411837,0.866161891146107,0.879390507455628,0.785977128668797,0.844530011371839,0.818271360646292,0.856548847964134,0.82347839156485,0.915515840034599,0.913547703708645,0.827096036224867,0.864294139430823
"PAPAG.07v",0.930177162016004,0.89866167532048,0.872430719914389,0.812925675453771,0.881689879250824,0.885052562461718,0.888340580379732,0.814209119584855,0.90500551992439,0.921038143994001,0.959918220990061,0.863856422146503,0.914599275866981,0.889692954124612,0.878904568646718,0.896476936089813,0.919572464457078,0.895435819510155,0.923093132795395,0.85791401470633
"PANTA.07v",0.703462645356872,0.736603784949582,0.774632701970522,0.810632306939087,0.766850727297964,0.825479792986687,0.718112956884715,0.759410970677289,0.785833001816471,0.739211553250955,0.813105959313722,0.813581984735705,0.767900565757489,0.762807490974464,0.682981013559866,0.753758025040313,0.720911491813203,0.783792958302191,0.864304957483317,0.710898785161772
"CAIEA.07v",0.667474012267504,0.642435626721964,0.673139610482259,0.643873530084681,0.610546447003637,0.694661935329682,0.632451120381,0.681105269709517,0.599231043087955,0.648778105478271,0.658546072174013,0.663520625251706,0.690339058328728,0.629350891014825,0.644904682403816,0.695795290140755,0.666431662022159,0.647877980650596,0.667805710438767,0.624857138993804
"FUNDO.07v",0.714615426448417,0.745812323735348,0.69907257628357,0.8096392184343,0.840584341173583,0.742054856022754,0.790518682118878,0.782076396577956,0.799074112227495,0.788643498584699,0.751245907308871,0.764660203346755,0.722816210213705,0.76547505045283,0.80008603052914,0.706928733480769,0.751589270642503,0.803733687144348,0.675981645109139,0.771890231575747
"RINCO.07v",0.644193164826675,0.773050032709955,0.741808216514973,0.679340094403272,0.682674740332054,0.665953368485807,0.648599763423217,0.671323009326299,0.782836270209934,0.671694975831309,0.750985036037259,0.70526939848513,0.675768552098481,0.714607176483885,0.711102376153676,0.75506469905448,0.67521272464681,0.666118264167839,0.723627341929578,0.711270203056526
"DOURO.07v",0.55682095683523,0.526088358977141,0.58285234383215,0.561429166540563,0.533476011617331,0.577725464114189,0.543220926802362,0.601093886740392,0.478899302589255,0.511387322906816,0.525222959275148,0.556001375167825,0.586743528641051,0.57104248331221,0.567571901098978,0.572276580713076,0.540862718032581,0.504990629825135,0.537231203200211,0.658762076922294
"CANAL.07v",0.843045693280485,0.764285841988488,0.76580217763011,0.752831937158273,0.72923489017192,0.779379918994399,0.729844871794308,0.759129185628572,0.822358476017033,0.823732224672846,0.75339407629297,0.74055685909241,0.711063851754795,0.788295781139102,0.801304456643158,0.82170929278991,0.671007023067792,0.766777216589224,0.794996789753007,0.768639518242029
"BABAL.07v",0.717830016248713,0.649926787187572,0.663589863136188,0.687172866733681,0.637388106630979,0.75760871035178,0.653874149628464,0.587093189923466,0.674632331828563,0.633611037048582,0.636843149063529,0.747247081021777,0.724271399544643,0.702123460332402,0.709309390677132,0.621108603818261,0.698819940082479,0.607313808867826,0.675812354466187,0.718704625394221
"TALHA.07v",0.583973396900124,0.591172678620017,0.529927403105323,0.572796217720334,0.507738076976817,0.528890462097951,0.583242996706913,0.568982501519609,0.610530148235012,0.629654462269395,0.639295975572015,0.592294490732908,0.600604865999604,0.62608317792422,0.559731559177147,0.619713195850826,0.495550407935182,0.612191648270132,0.609497626958818,0.568895948559617
"BARRA.07v",0.511176164447376,0.532012427139539,0.467926966965175,0.511320307007096,0.52156496151898,0.540940013518966,0.48998072445754,0.554690756251103,0.483345208377427,0.525636231694599,0.547866640618154,0.501674983238418,0.525733838475771,0.502089585752487,0.568368871608052,0.4835425442532,0.507316492428838,0.518213501792954,0.462718449496185,0.523804652350587
"PPRAI.07v",0.533268487833075,0.539849210692812,0.50450202830357,0.52184315583476,0.50529565953992,0.510741070241604,0.483361793962764,0.516009252219452,0.487906516592697,0.520522834975852,0.435771923364352,0.51549554545,0.479921007857405,0.535643805987554,0.516795459312368,0.510691978363757,0.522125897082721,0.535023300137486,0.514903796947464,0.503699035739719
"FIGUA.07v",0.636626600942268,0.658082056478711,0.637349722402827,0.609221544050969,0.621503115603009,0.712353626847153,0.611148250354063,0.718848462078475,0.632255977665029,0.6712668489476,0.670068719525018,0.665450417250108,0.646228258479774,0.641856671858083,0.605112047201331,0.573111066859582,0.62061230472754,0.760590097664605,0.682579675166732,0.647556454087702
"PAPAG.09v",0.797166652395434,0.736351997786747,0.760526449099026,0.721957896547279,0.768262995920558,0.695486280750129,0.786652342138252,0.727860274807495,0.823440117062792,0.731547852398555,0.753871623556703,0.742201423940948,0.744736185094501,0.732566796708438,0.740617250055298,0.784792691611931,0.715317759234651,0.772719100155144,0.754000941201622,0.780433972369929
"PANTA.09v",0.578479156799457,0.577098430551856,0.586827267013915,0.6273345865308,0.639122608658499,0.579136790688094,0.562462080632523,0.588995536656588,0.6444333852019,0.576085772624745,0.59188498335248,0.621257773035544,0.623148399116067,0.573258796247035,0.576382453791611,0.597547985806142,0.659057007548215,0.537245906047972,0.641574130431113,0.688652804937498
"CAIEA.09v",0.501665132105537,0.54852938013023,0.512161348783442,0.531733404040719,0.514936345371566,0.487871160889348,0.484193463710128,0.517725260311051,0.474565398759144,0.523915551698878,0.583007418531955,0.544286580599465,0.496122471604366,0.522878102768269,0.535373387689468,0.528061389655521,0.549084008535316,0.504045257553939,0.513206434089577,0.502807249277212
"FUNDO.09v",0.556129865290764,0.573495791880613,0.481337311377214,0.582559929326566,0.496327824746675,0.513025742046893,0.495377241721068,0.558263942087188,0.538632784520951,0.481869127847111,0.517342993964653,0.513595492839326,0.522749323799636,0.546288660786121,0.505633528199839,0.543727419903436,0.532610283763818,0.51824998481135,0.52459406057158,0.474319864434337
"RINCO.09v",0.536986221941696,0.526200877336782,0.587958149495553,0.595760842308281,0.57863682040631,0.598666788411511,0.502218719906686,0.555646612297247,0.554780365822617,0.534268865985949,0.564734409443732,0.591032726703392,0.59643596836893,0.549042037981449,0.568891867256386,0.532920272297346,0.556433412759664,0.511783979111883,0.547537470204877,0.585871753106934
"LMEIO.09v",0.545119623917812,0.520067522253706,0.494414598881401,0.523351955665126,0.4956094456441,0.48922503641639,0.444910655424393,0.543200334925327,0.510239775737091,0.507528294533566,0.53350940229404,0.479204210457544,0.488937087069074,0.51525962825403,0.519482684382533,0.478237911503104,0.511976780953945,0.524704083802914,0.527622680006714,0.493956598790423
"CANAL.09v",0.720137634400375,0.805548551728782,0.761010613910261,0.81370703672709,0.846459932535808,0.710167832820798,0.807558704789091,0.784870259146598,0.752598404455698,0.744266193809717,0.702349086784875,0.809787149409913,0.81732027247491,0.832374760916988,0.688379227532424,0.759498728579984,0.818896320382035,0.762807665834615,0.776051860998037,0.718417737944507
"FIGUA.09v",0.803286592811012,0.867653064612531,0.832463547736335,0.779084727701112,0.801723982012593,0.755704169706261,0.768122170417214,0.789715219065308,0.745684125621239,0.790107490878079,0.841958077139419,0.743517860213578,0.839265622152796,0.753744669531421,0.719798456578733,0.751059990467155,0.789054415014116,0.793347867795862,0.834007547443534,0.828988962160414
"PPRAI.09v",0.579681984673156,0.565584951173135,0.595485475491449,0.559255786973913,0.507525060615995,0.533867704588187,0.564684695184463,0.507736547395528,0.505285842046701,0.501597086024928,0.52279817455541,0.533404320579881,0.576460844604094,0.531224159450045,0.46917209532571,0.499792362504278,0.54166873622067,0.521606466535315,0.540634135630521,0.584315768771659
"PRABA.12v",0.488895076608862,0.507657892869126,0.467853845466629,0.513001605692109,0.509010896304334,0.509683506128281,0.542145276044568,0.504658521185607,0.505884063632435,0.467766526685512,0.482266868292429,0.49781312846731,0.43844812882159,0.531479350454071,0.547442601284766,0.570703482234988,0.505089214857617,0.517040908746908,0.509465286587928,0.497178021246443
"PPRAI.12v",0.504347495335773,0.528458318963048,0.561906986924939,0.495522172349968,0.503887422113165,0.436638966771212,0.478827671810697,0.488419305093883,0.449044064739816,0.505036608050513,0.507208721571308,0.512917287283047,0.455167579507915,0.534571719422932,0.501105681577854,0.495589753438745,0.492628474321864,0.451337725318563,0.51997399480681,0.508516072961086
"BARRA1.12v",0.516042179091639,0.522969286249607,0.532179999652759,0.536979308794604,0.561593933918507,0.524906270976501,0.516736916565323,0.504258464651746,0.471234782377203,0.514839857415937,0.538274316364311,0.520845735037825,0.543915614370654,0.505229380066768,0.509549191287016,0.523912811236617,0.527447438047021,0.534430590317562,0.506389161301579,0.530376661667312
"BABAL.12v",0.773728485520183,0.80110093988224,0.771762190995281,0.790594579912412,0.748716439587519,0.814171259263351,0.724161379342571,0.790692395455371,0.684500939712713,0.765361839239617,0.78058956909093,0.72630546589013,0.772277523582186,0.78827938790332,0.768136387908894,0.770850092094169,0.731084290243738,0.778368142151192,0.750996824740478,0.804563520607211
"FUNDO.12v",0.657755518873714,0.69877227817964,0.587089658770975,0.600339820763802,0.658245766043026,0.662773429123576,0.645300738203058,0.599859116553303,0.573287786880662,0.5644020243725,0.642894989156725,0.643559273894156,0.690815732889346,0.528356377459724,0.708746403394725,0.616155779740879,0.6247854119368,0.711604121867106,0.611065395428714,0.618736631446208
"RINCO.12v",0.4957442196525,0.595599208236675,0.508166508816784,0.570369840087691,0.497778056681924,0.549578260348819,0.581752158473822,0.55070972710219,0.554332855767504,0.55013534601203,0.526677682138587,0.56236573811057,0.567223000483526,0.585387258549962,0.490022761735988,0.558227240539798,0.508202798321682,0.582993789858974,0.497671229625381,0.485448806479569
"CANAL.12v",0.715646290148573,0.768967239774074,0.748968335715552,0.729102734125515,0.759811636980396,0.767807301407492,0.763724429350008,0.759815822812661,0.773067872077985,0.6892499300484,0.698358647573155,0.716109420090602,0.775949574210009,0.7514836478746,0.808341152373024,0.703476417386312,0.802224215318204,0.731411786441588,0.750604520955468,0.765903108313677
"TALHA.12v",0.605194578208129,0.566722299922891,0.571426605656239,0.517569702043664,0.528324160964127,0.619281398555437,0.563143557655522,0.515732945234854,0.546479670604156,0.59033399327019,0.604567503448705,0.561500915229818,0.532440709444803,0.531021288423102,0.52507275815656,0.527154949995481,0.538525566588324,0.59008281846289,0.505684876396056,0.507650088370102
"BARRA2.12v",0.53588271073847,0.551350357118534,0.55738267893989,0.532109806839374,0.532249934524669,0.54317486276263,0.465628116835205,0.496558778704307,0.536125818524506,0.534155180400239,0.535829771816031,0.580159705079751,0.515755396078486,0.522704414862508,0.564954864108057,0.583358216090742,0.588320522747364,0.569270378241268,0.511058306310365,0.562644560995048
"PRABA.13v",0.520719997324203,0.546137022822468,0.518806384066086,0.517665552828641,0.55090690898362,0.529629733492737,0.528948631540594,0.505566624268786,0.526888484825374,0.49809047848746,0.539133784664982,0.56868937320004,0.528809684160504,0.568539585206678,0.535052812806954,0.51101016065233,0.472114059776787,0.52761744640005,0.511572302967405,0.491287991439054
"PPRAI.13v",0.58196788698294,0.571620869416857,0.565682296784881,0.656553885728963,0.599192624503371,0.635045390481307,0.627065461677939,0.555933682539477,0.663485422033742,0.663365708804646,0.601904846601602,0.609602534016623,0.567980833197723,0.704464254447502,0.756936339607694,0.59019164901173,0.602920915085676,0.64455222172532,0.560013401253525,0.60469334378654
"FUNDO.13v",0.592010797207993,0.639832761512423,0.659128381978786,0.649981670297641,0.60954153377398,0.653460042540299,0.705314968865709,0.695446428322794,0.588056591551716,0.685577141596412,0.722969303412061,0.649408072108434,0.66793643366755,0.606936904094698,0.606219210996594,0.733831850760178,0.659519091210117,0.770357588747657,0.65344974628081,0.680176431794539
"BABAL.13v",0.74747341314031,0.648413334231798,0.73790871457519,0.687908326968168,0.766818866793435,0.740444267468542,0.69296153678272,0.7838865994979,0.649622116947594,0.740174959893799,0.715386152049043,0.675700883184972,0.752275588023005,0.732420975007714,0.657702902708623,0.724517483111738,0.770659220244398,0.759074820759299,0.716917126896491,0.716138923239361
"FIGUA.13v",0.816902578558151,0.824316093828153,0.832715441093225,0.771069947399882,0.847454542788395,0.744571492399936,0.844836767262191,0.779647115691912,0.775342954085007,0.773346869782523,0.746257344750631,0.720765721498163,0.828610577227693,0.822123225082794,0.797371690672861,0.796731840603969,0.744892923442137,0.774949398540394,0.842399890320274,0.726047522798516
"RINCO.13v",0.569634669056672,0.542411603014333,0.595541598944356,0.582171112697254,0.546822514887673,0.571829161831,0.569640701847646,0.567559828946406,0.542508968444921,0.521590993765249,0.560649652465562,0.574185818207686,0.578852350912282,0.581540153598787,0.553905882361361,0.579918639638942,0.58166589237157,0.588188177506894,0.572880821781468,0.515041300276302
"TALHA.13v",0.626355979231291,0.523059664837735,0.645573174709358,0.546594914347963,0.600730933864722,0.571533289050514,0.511207178857451,0.703785246723279,0.660811152605414,0.589494239614497,0.669319831924604,0.595252390861952,0.571360543542223,0.635019911455545,0.650961173877585,0.618472054045479,0.614621753926382,0.541575022705579,0.610739319816127,0.611374729652106
"BARRA.15v",0.476768692691373,0.510503917542316,0.559637247455632,0.50979156895881,0.459275720492267,0.483678115690878,0.472165386105967,0.530530103239829,0.529763412282772,0.480960150749431,0.501622534545461,0.512180402047549,0.521224718212628,0.456298210492155,0.510471182826756,0.502934198135269,0.498303627730587,0.475441211616013,0.549826873394958,0.50889893787926
"PRABA.15v",0.683694472418132,0.561972242223657,0.585677904655319,0.598310352192852,0.582931698319113,0.580804193133711,0.66179450075942,0.534446804442063,0.58645851159587,0.548409357528479,0.616177433578112,0.612674046591325,0.560140472417975,0.548366953076592,0.598694037001151,0.573973042750134,0.631402815685896,0.581780822977294,0.542889802918709,0.567673028368388
"PPRAI.15v",0.521477708513014,0.513042839822448,0.509987969872969,0.470840247401536,0.568412502067641,0.534308187020479,0.521322915507546,0.429819532682954,0.529775079700975,0.526572896534697,0.554254799671154,0.571675796670149,0.505886928847016,0.534538975755048,0.524664654066226,0.531942836353563,0.502591989366956,0.521708992598649,0.539494072194594,0.521154545007058
"FUNDO.15v",0.659232531061925,0.667991035465432,0.630443586243893,0.753696280500415,0.667804567086713,0.689190345697432,0.70900858210422,0.747779332713813,0.734507189849191,0.6964240641349,0.655920700800421,0.675384819938146,0.640606105798205,0.586141705966401,0.656040587911221,0.682937529081573,0.657279416803017,0.741961012394477,0.802665370141289,0.685661873822735
"BABAL.15v",0.690612990019949,0.721864656272128,0.709641599627624,0.691108219992164,0.719568824942067,0.741940010615415,0.776809935312193,0.697234508141586,0.751689135596281,0.744456431010718,0.7285356019697,0.681155186447934,0.658497572944264,0.704341100703455,0.732612561884169,0.766373384067487,0.671345326872985,0.757446126760043,0.696579270350707,0.747403913432441
"RINCO.15v",0.528671752783513,0.533947863437068,0.519327118271197,0.53613501968596,0.49579749232355,0.586060644973365,0.541018685185775,0.544010849213601,0.531620060163556,0.52351533995407,0.58371996306477,0.538554700766829,0.578171695801489,0.55251043006164,0.553824789047504,0.544242773442215,0.506624543142931,0.546452189675388,0.563620087843079,0.531208127232965
"TALHA.15v",0.509336879927537,0.509776530910871,0.543743195699085,0.526237746755306,0.558209720071132,0.468583947414108,0.547480280224332,0.540548900388403,0.554361355328648,0.546659539120599,0.454580052065773,0.528754966500351,0.495930295080528,0.555589958724427,0.521282767137652,0.482525762261238,0.519339546055123,0.491966021788339,0.542149180601091,0.534200028805341
"PAPAG.05i",0.646552723327969,0.665331716052853,0.664556996338753,0.66501923032208,0.642253077428555,0.651264236494713,0.642513049083534,0.607403981012311,0.672556156540328,0.650509245925921,0.642034220667066,0.633291677339041,0.665358123346835,0.620584988261316,0.643210022149271,0.657970812660898,0.676018890074125,0.712038007453955,0.658022476760228,0.665613349737628
"PANTA.05i",0.721803943946689,0.674241459385544,0.667654283016452,0.729247392672458,0.640355404960395,0.657860208663501,0.670975269972494,0.668488444471801,0.679060149594535,0.676182833684032,0.639856445690862,0.616063427769022,0.697216551286229,0.704523411077135,0.677860362620345,0.681966296027,0.596217025361963,0.701926248245886,0.70796158197199,0.652726000091716
"CAIEA.05i",0.671323930999821,0.637826467786315,0.709635720474758,0.758514146203025,0.650789740423056,0.755411083633356,0.65160208226568,0.66030921697307,0.591665302972589,0.695258350744935,0.692422681325153,0.679274054527248,0.712245375062175,0.66958549918701,0.678122066408971,0.658865187849151,0.706085299682286,0.635769806221717,0.703157204878908,0.675181176545629
"FUNDO.05i",0.688380256634666,0.674536881503244,0.665348584429275,0.611109674990509,0.685864844888885,0.672639763716611,0.63137284213385,0.697709220868194,0.638025093335191,0.623622195790361,0.59946462446849,0.740672536729196,0.713612634177195,0.657953398102936,0.694645993122647,0.665694469416831,0.660483582017617,0.700770647080846,0.673229593969606,0.652700141761242
"RINCO.05i",0.536199727152306,0.590053562001088,0.57414708806453,0.565736002113916,0.598834139313325,0.664659207680927,0.630431093795306,0.623604202216207,0.655853670852855,0.652403651289389,0.614071009540091,0.638916797449126,0.614133209161649,0.671650242822225,0.543165006860778,0.640994636668044,0.66055507427236,0.644708461473061,0.602971724638486,0.600661471378631
"DOURO.05i",0.662418746265558,0.646234667012763,0.683735098091826,0.678702667832532,0.69526815224762,0.656031320956204,0.72507788115723,0.59409446041997,0.693878400683585,0.696318822613972,0.678239736759261,0.742649020412968,0.648860259487622,0.635458885755176,0.604011934441608,0.679608460988589,0.663247028056059,0.578915597684244,0.642756153344998,0.617077111837818
"PAULO.05i",0.763440316381979,0.747580516353241,0.936775445135681,0.854353763349816,0.93720836674392,0.884259798388542,0.914129367208932,0.942386699410254,0.84657059190524,0.794849805234145,0.826296506725452,0.850484279753742,0.834304466823264,0.899345268416613,0.818564661212858,0.901000851091898,0.890377283461611,0.899567482878865,0.876211579401257,0.847587258652696
"CANAL.05i",0.779610695562301,0.690234367375135,0.721143747666523,0.764135814053522,0.770937353510647,0.767792481388524,0.728311900928042,0.713373751508465,0.70847248735367,0.764098164915262,0.748081699201766,0.661818818658146,0.688548439533084,0.710761770894985,0.687837017826615,0.694557435292795,0.713093880555155,0.660440927461259,0.73777097420039,0.711021741027935
"Pont2.05i",0.637094145530101,0.668055281167996,0.563900037906154,0.678095017500718,0.658147624732,0.642224701529573,0.717954894368676,0.668262862954586,0.674913745605701,0.71306684142525,0.632900932556032,0.678925033353385,0.695566510539596,0.658636736043389,0.678505225316211,0.673966516080247,0.669980700093305,0.70886878973257,0.702338859911264,0.743134973641369
"JDIAS.05i",0.820852584370218,0.763408292808236,0.753200053562622,0.824350559580806,0.816527238280086,0.774293270412693,0.849525237248644,0.703122734984565,0.778421125474744,0.682843489281735,0.766664569139218,0.70194620741476,0.717514314346164,0.801953190255316,0.804333256192719,0.811225504053668,0.724731364604298,0.786007002453682,0.739733638894057,0.873370821594748
"SAIDA.05i",0.804762379414159,0.785630713966986,0.85066321177737,0.774239170540581,0.799659691298182,0.795508408198149,0.676951641725755,0.823617136149213,0.817745001936943,0.771865788455736,0.703046789543919,0.773556403412886,0.808116379753242,0.774572828325961,0.733428182733073,0.73285668629446,0.871753044940536,0.780758767056031,0.752778029452905,0.718993647974388
"FIGUA.05i",0.735905789831966,0.683419467682176,0.748065728087522,0.681033628938435,0.736738096608457,0.724127003888288,0.742435951853131,0.70665003462543,0.659997315448725,0.731276161636287,0.769491141226893,0.687276123342519,0.694903793389019,0.734763920549915,0.67382657880123,0.6660605385834,0.696615174894613,0.702076119447988,0.720041053176138,0.703881943698832
"PAPAG.06i",0.733007865632964,0.68469257325079,0.673187197230555,0.719039047746332,0.605554938296161,0.743283371137268,0.631916721773936,0.750532181113296,0.728034293927632,0.637551396402649,0.789125327734787,0.797407735367836,0.774255291034448,0.714426842901482,0.802825816232121,0.772145650412354,0.7185064823301,0.686283579692597,0.744551546594455,0.744164813199465
"PANTA.06i",0.707208592242782,0.717913789259399,0.639385808682422,0.651839115173494,0.646579637453469,0.639683176494958,0.669065831715943,0.636682197804794,0.696675885221912,0.695225979071297,0.706272903623008,0.696916686606681,0.688741822985615,0.712963420526778,0.622867544853644,0.714538482306874,0.688534566370273,0.619465766007353,0.588207976596995,0.707193004284415
"CAIEA.06i",0.555920239555696,0.477313468734138,0.524874769139959,0.545405060851223,0.56612046044878,0.517911202291501,0.561287959232268,0.507936313228866,0.616765493027137,0.593138837120917,0.609319279378219,0.445980720698647,0.56777044285371,0.519041953105187,0.480269882857069,0.588241762076689,0.60271908331098,0.49271925937095,0.535200089829363,0.512284097879091
"FUNDO.06i",0.609783840449672,0.624797141180781,0.588652276319528,0.577069071251306,0.600785345750843,0.565692270550034,0.630194783166427,0.529115156337023,0.608611589217997,0.566990431439135,0.547438799888257,0.572967217552407,0.620613832598296,0.588381409548752,0.542433599546655,0.63279113127273,0.517190011847803,0.569891711494573,0.550865980107208,0.611983217114078
"RINCO.06i",0.654673557096378,0.641438214561772,0.633773371608024,0.665715056340034,0.670388727397518,0.704338015446812,0.663696221271247,0.647035722708428,0.620519164153093,0.660019954574284,0.658603337324181,0.649996817190032,0.705567193789469,0.677828576073362,0.626720982912388,0.652410526439676,0.679611454024288,0.674663416295655,0.626344334367968,0.631943533486652
"CANAL.06i",0.759590074936614,0.774254772427599,0.791492213801883,0.738508093353386,0.79831793487696,0.71328821358587,0.677711143612522,0.776912466258809,0.73447694267557,0.712841575845026,0.698496477456304,0.736483717585523,0.68656482283776,0.731506468555757,0.721788478984062,0.736020311578708,0.721544386205183,0.675045999920873,0.799372976974512,0.724115339633942
"BABAL.06i",0.669897225452414,0.712462287784132,0.742942031687197,0.702892007880446,0.741710259652012,0.63221638491491,0.6818226007989,0.692154662426368,0.736866543790607,0.626173396250698,0.777044714707882,0.679242464311523,0.686842613128675,0.694969518049002,0.618853684182573,0.703771297461614,0.691942205123029,0.75924751206949,0.730804267308353,0.731591765895421
"LMEIO.06i",0.480072955226311,0.527939078976456,0.515918424646236,0.508854484524605,0.581554062712155,0.50973730941527,0.519632433273551,0.554993086186883,0.522442326679688,0.581951296407234,0.518460771882528,0.536507704182035,0.512448972286184,0.512498651059561,0.552131976582276,0.508683021457043,0.483924305040377,0.570968051089096,0.505430936261408,0.537504505245446
"TALHA.06i",0.64787721270436,0.677273098460404,0.656298095109196,0.698115128138939,0.637650513398231,0.59819536267323,0.701596819196584,0.612562025798924,0.608150629890613,0.731722232223419,0.658846310614438,0.609325766538726,0.712741744624344,0.658745556969515,0.62471573316671,0.66933718345317,0.656592019968873,0.685259623006788,0.641911884505726,0.668606404072547
"PPRAI.06i",0.644194724865033,0.66241573218299,0.65764809670923,0.695786093722526,0.640866022047435,0.670401520959063,0.620950425880031,0.640950854242038,0.677637545802514,0.655727389225427,0.666130531554279,0.631673616143258,0.561695847023401,0.719719702639839,0.684469395864748,0.639778967108768,0.65862614160337,0.613718571692982,0.673139310436631,0.642663726677192
"FIGUA.06i",0.715553482638049,0.672324541284976,0.654752787391162,0.685558331075348,0.682536302109992,0.678557841745858,0.648593640113407,0.693314471457051,0.672115638942586,0.673717433102272,0.61095309095271,0.657261002879803,0.686388408389782,0.706564374668572,0.668318065409868,0.67712552214033,0.669131824886636,0.689797690060936,0.60849433841178,0.642156815458653
"PANTA.07i",0.603161405370509,0.593338083177371,0.589798280708405,0.569237900021566,0.624148793505866,0.643781311118011,0.564815212672372,0.595245310393117,0.611462291535733,0.628654780945446,0.635393011526538,0.550297682554338,0.596851769125606,0.572793786327507,0.598420264800656,0.609914135956002,0.575931865076924,0.610629615949626,0.62095838817221,0.650948058370355
