"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"PPRAI.06v",0.388470173746742,0.38485924067641,0.387328574882076,0.386914556272895,0.386056163443921,0.381195991788354,0.385871503134534,0.385129807065744,0.386105795294593,0.388578268509619,0.386572974144535,0.388222164420486,0.385372588892125,0.384547423664445,0.384777148033427,0.384125027380335,0.388644290036635,0.387221777135579,0.38835839576021,0.386791824668029
"VEANA.06v",0.358493388586362,0.38114877772175,0.385852351955241,0.39580980039293,0.377006636863155,0.341919296791578,0.370236488489566,0.353949820361178,0.360273310079603,0.392116166896093,0.389645785644446,0.344554939980722,0.374856108977209,0.355224174039115,0.36135846679444,0.363995139372648,0.366991642575291,0.388936242087767,0.381361159520696,0.378148869620202
"PAPAG.07v",0.388417887910438,0.350601291542826,0.374777034438157,0.341142055515836,0.370004977425504,0.366094449404329,0.413936457940946,0.359211137020042,0.368002122617139,0.397771239609197,0.379199066008138,0.321598329683225,0.355495877037537,0.402187199751476,0.318905082543263,0.361157358685667,0.336744341739304,0.377864633672319,0.384539954829365,0.346944081118669
"PANTA.07v",0.374312337921599,0.372522370624597,0.388340785255577,0.37330730743574,0.386356660682287,0.376233201912963,0.37887152135481,0.39690034779447,0.366816198279852,0.382736360784736,0.379986249426175,0.378516635897325,0.372287932788921,0.396599522810558,0.375748266035055,0.392860815779415,0.387702597371357,0.377249439914038,0.375409279973838,0.349861727356036
"CAIEA.07v",0.382945610653988,0.388007283810137,0.378298240841502,0.383144317640837,0.390099470404213,0.377444370619418,0.384042374103323,0.371969084832595,0.386035332865651,0.384272937681306,0.384996655090837,0.376196032399796,0.383299095914331,0.389096760098619,0.378955521994525,0.388359448876018,0.393244224574653,0.38595389415607,0.384702693525232,0.391487161199807
"FUNDO.07v",0.403110265565856,0.385865671357137,0.385463427717062,0.390836746161436,0.392495963773176,0.385879510018594,0.370129021827772,0.370922292639507,0.392334836150313,0.391709122496423,0.361068266030624,0.400142698717185,0.390325158015738,0.373291525859015,0.384788404478162,0.362879995825066,0.383901374635698,0.374991711708401,0.384896013950417,0.367019567967355
"RINCO.07v",0.384505786109972,0.382362514645637,0.38404861529796,0.377318092673848,0.381040003027987,0.389174741259649,0.38791469203327,0.375010440685542,0.384146900836662,0.384239398256146,0.388641520667522,0.394764699408203,0.393517745267382,0.382629207610787,0.387156051601305,0.384953716103027,0.390901839289686,0.390579071300229,0.38948940930298,0.376522022996319
"DOURO.07v",0.39011917193138,0.385087094166697,0.38469692227086,0.396834531444916,0.377507344471833,0.38811617057799,0.383964940987333,0.385207377907699,0.385671776448921,0.386003258357417,0.386362735069834,0.390252595607407,0.388304469808242,0.383848304288194,0.392023973296351,0.376114506542344,0.389074494616146,0.388518416954278,0.383110105007647,0.385506911233176
"CANAL.07v",0.373931732735041,0.393224645866245,0.385353037938842,0.382893099472939,0.395797829629502,0.379670375613563,0.371315008117663,0.399233972690782,0.393434977988862,0.3954306841759,0.381942022264782,0.386543176931289,0.384060189590241,0.400200314028889,0.383880627056207,0.400887757334059,0.377785114977171,0.379175419860424,0.378877312013602,0.393967912990886
"BABAL.07v",0.384436489908983,0.391830980007647,0.387386735531607,0.388362391460099,0.386955282284976,0.383687798754926,0.376582117654364,0.377535851209543,0.38842597785473,0.393611599983365,0.382716736580635,0.386787066375286,0.388791655685961,0.379271379539163,0.379357052826883,0.388630508995092,0.380941037450723,0.385289844049009,0.3764563439263,0.372350467804582
"TALHA.07v",0.3789416005162,0.389820830832253,0.388320259649228,0.384184582740224,0.384231179658455,0.38519365327045,0.379645088972723,0.37918242724594,0.389133232820289,0.384468722399838,0.387737732698027,0.388623124416727,0.387892271315523,0.389388233988494,0.389003175097868,0.38641763608219,0.384632466700957,0.385574183736711,0.387467540402101,0.381192178927043
"BARRA.07v",0.384615860837546,0.387311925334181,0.387174579923786,0.387744094186248,0.383885584049877,0.3815108762904,0.386191325787115,0.385696096824487,0.38615318215983,0.386798800124952,0.386805227498913,0.385101180698535,0.384217655265544,0.388618753910262,0.386969947340677,0.383819555409819,0.386659089325346,0.386027016050409,0.384946297734588,0.383377588905776
"PPRAI.07v",0.385640635242716,0.390159310205352,0.38780899757353,0.386249644798963,0.387288369623043,0.385957845288264,0.382583177041289,0.38544246805738,0.383042694262526,0.388801254009819,0.386796138209917,0.386810475384551,0.386826219867157,0.389260102000799,0.389001930999617,0.385502584949032,0.386831772572796,0.388972938607715,0.388334453021315,0.386045621006349
"FIGUA.07v",0.392484761096439,0.386372132572035,0.387255460427701,0.390364958229947,0.376948561682656,0.375642296833603,0.381308864593357,0.394014279208886,0.371565795478386,0.39132916817698,0.375474056148064,0.385669097146242,0.381054182775318,0.384719564917277,0.382504938805314,0.391750353203773,0.379377496403764,0.3851952784971,0.381188580940128,0.382707167446048
"PAPAG.09v",0.382466962630991,0.400813493298619,0.385489537742736,0.352470098267987,0.362515611216681,0.399887515153382,0.375244537642723,0.383822294678924,0.378136135925485,0.39719552387998,0.383455832542505,0.371792438141819,0.357546290858116,0.391076118583021,0.383547339703074,0.398861912677764,0.390652803592192,0.380444258990857,0.373076989926615,0.398256019849617
"PANTA.09v",0.387206233522122,0.387511449703421,0.379409882176751,0.388146242898502,0.387899785295019,0.392963222462297,0.378032714111026,0.388133587218281,0.381692208931464,0.390211590925459,0.387263455792518,0.389085400708876,0.379629052108113,0.386053670954935,0.387033342780664,0.397144160497323,0.389455554506076,0.384340382173499,0.387424426798869,0.385731406804219
"CAIEA.09v",0.388631002436234,0.386593942226645,0.384566982518452,0.386278399834182,0.38458732102312,0.382656367436841,0.385935547746069,0.390698097397406,0.386412543183086,0.386282925128496,0.388583455955209,0.383875010528513,0.386305628989291,0.38750893891857,0.387442703894204,0.385656659211373,0.386865480544946,0.388378402612403,0.385458170572954,0.383075644060777
"FUNDO.09v",0.385604496641743,0.384095450227538,0.386462037299408,0.385681255230454,0.384169240277683,0.384241330976481,0.38332365260639,0.387957773231318,0.387965350904427,0.386052349859475,0.387855519933165,0.383615329265946,0.3814788123508,0.38820832985738,0.382725829391398,0.386845591790315,0.38796351668198,0.38196872799036,0.388237475160203,0.383595911939617
"RINCO.09v",0.384700065054147,0.38480081374692,0.381218468711976,0.383437479072071,0.384593264518536,0.379494151945641,0.382909874808682,0.388837661948313,0.386743174561373,0.391492034749842,0.38133650135955,0.386926825008734,0.38845978927543,0.384020899827104,0.389893180924807,0.375173218131301,0.377207671884887,0.389958175864172,0.393410939217527,0.390675967109999
"LMEIO.09v",0.387430570726815,0.386403727515094,0.386033688395835,0.386630165891752,0.385178319983872,0.388871973037095,0.387403742729353,0.386676446977842,0.385116550738002,0.385673629173129,0.386187787742749,0.386237183029192,0.386224433743386,0.387311656471846,0.387189778629117,0.385369750517316,0.388120020684659,0.388300154859546,0.386805387525495,0.38742948257058
"CANAL.09v",0.377490868172468,0.389888614684344,0.367144814712777,0.397534235413715,0.391356894321119,0.405202318134157,0.383490119705957,0.394132922241945,0.370930932281676,0.360367717491408,0.376150141564766,0.376222133577991,0.374258674523436,0.390459988501498,0.382488249366648,0.382271846354243,0.380912000884528,0.387715650546279,0.37953595769133,0.373347777108312
"FIGUA.09v",0.374905045095431,0.378962054516368,0.373138740009844,0.37136567122305,0.398237604199638,0.355530639437018,0.38414245768176,0.37583511712749,0.384540500480617,0.350222810433419,0.372149413289257,0.374893583947654,0.368295585649377,0.382472346657393,0.374432228239754,0.373557643684166,0.371569163389098,0.363635669148899,0.374534405978266,0.375841712853704
"PPRAI.09v",0.382191041447873,0.385504715440222,0.386915879255515,0.385673848470857,0.384318676459936,0.388692121020799,0.383584900606677,0.385802778495186,0.384938850031671,0.379654120284837,0.384096708031698,0.391634649907156,0.380026838920985,0.388208508081255,0.385580076640938,0.383789713872717,0.386438059937348,0.385236115187589,0.393688428050352,0.386245570098326
"PRABA.12v",0.385192803927065,0.38485508394761,0.387638234876992,0.387060966743903,0.385187357973607,0.385570418625427,0.386374745908719,0.386732866199747,0.385126593856883,0.38785570910956,0.386183426578742,0.387084143189804,0.385508641179478,0.386054889342452,0.386677743099971,0.386275347448538,0.385955974932581,0.384620789738716,0.387235672919446,0.385845482600121
"PPRAI.12v",0.385783951737749,0.386539031150808,0.385634397744786,0.38707487411148,0.385514907813254,0.385839667555613,0.385518034450419,0.385374398831112,0.385769147658825,0.386279867648694,0.38567700186897,0.385962975146005,0.38650649015778,0.385847812033083,0.388184667370137,0.385876304574879,0.385804980570346,0.386435008140931,0.386329986448039,0.38529929233392
"BARRA1.12v",0.3864473869075,0.388100875237097,0.386521454940852,0.384678021310723,0.38621149534265,0.387535739219088,0.387161486413836,0.386525014700268,0.383783349215392,0.390749190379943,0.387232333488662,0.388432264984555,0.389488988193542,0.38306267651965,0.385479427732226,0.387484308730486,0.387188602637996,0.384932740508061,0.387276417301235,0.38923567515264
"BABAL.12v",0.380533758355956,0.378678073986277,0.401467820002057,0.38918753398099,0.367990402757174,0.385155473250211,0.386117331380789,0.38289989569016,0.379567150764205,0.376813397266582,0.385734373280944,0.391519603627907,0.387372346001876,0.374993642832588,0.381133518337961,0.383603583963596,0.379883467494781,0.359563374352421,0.386426141855393,0.400419842026085
"FUNDO.12v",0.394409661963344,0.376182109138671,0.382553969854369,0.389046913421435,0.388864460801256,0.376460386465675,0.383038755406966,0.386780707095361,0.38280241356464,0.389878698209978,0.386558752429033,0.384282196131144,0.387882453579451,0.386401958575112,0.382660737131205,0.376818157441926,0.386429119521905,0.380798894178517,0.384016790538914,0.388149148164516
"RINCO.12v",0.386730710344679,0.385987376409828,0.380580458941959,0.384898016343645,0.382252400466463,0.384687032924253,0.387334279426934,0.383401628086581,0.386802708447995,0.39465764188056,0.383837190477613,0.379715604211632,0.390321051256401,0.389655743547262,0.387487559566125,0.388070805469101,0.373042515161094,0.382725915079039,0.383485971724416,0.389758723192516
"CANAL.12v",0.382492660204972,0.375177556685888,0.381822504674978,0.392710068245853,0.392909648530073,0.389184060898646,0.375553992619784,0.379977371876482,0.367551429378904,0.383919528120735,0.392202735375538,0.387670956861741,0.389464721851029,0.396349872692453,0.380604650120254,0.38361640165905,0.396387041192863,0.362597879432184,0.381008695547439,0.380076193697374
"TALHA.12v",0.389541066169712,0.385253276247435,0.384805323200376,0.387297788194619,0.388084414018241,0.384739430017491,0.384650216333463,0.385664998124084,0.388755687918837,0.386369597908225,0.37964535818415,0.38473751477138,0.390874090404127,0.390762207964407,0.38760279807983,0.387630351638698,0.384597581797812,0.377011731736722,0.383624054674019,0.382281687879751
"BARRA2.12v",0.387570805877482,0.388079370374534,0.388396469992203,0.386739105817215,0.388874981586148,0.382771174198971,0.38098480667453,0.38602232855553,0.387129185671914,0.38581476447752,0.385111077872777,0.387356764473349,0.388216757669931,0.388646385711779,0.386437752870195,0.383093595479168,0.384154139508758,0.38501997720034,0.389060390129715,0.386435793100799
"PRABA.13v",0.386157150791681,0.387175346785281,0.385538968311771,0.38732137224662,0.392727509607418,0.392813229171531,0.384058387188514,0.384958664054685,0.388849784718846,0.384244878776386,0.38370200956643,0.386660552493301,0.38902194677108,0.38499465222556,0.390088292295666,0.388008957688075,0.385132046101883,0.387082036717727,0.390426980004153,0.385188191224389
"PPRAI.13v",0.385912637633962,0.391816721648627,0.389564833428589,0.385958606680283,0.384060382742545,0.384586101184918,0.378723627334221,0.377359745737451,0.38078269942248,0.386684233463841,0.389286588700111,0.388257217528353,0.387153558515854,0.380246275783367,0.386495338502864,0.382803381340463,0.387353803045038,0.384569218083192,0.385981506519291,0.374706396532122
"FUNDO.13v",0.37913388270695,0.379854588497604,0.393831945168743,0.390420007577097,0.388421641476055,0.380641749170625,0.374382874242505,0.378818247576057,0.383379944143352,0.380532117964708,0.390359891342807,0.386457255108164,0.381896042070201,0.381748865955946,0.378611751966472,0.386296329331601,0.388020046749745,0.375558130683465,0.380416207263731,0.381911087947023
"BABAL.13v",0.384491335452861,0.378450820188345,0.387969874407299,0.375284294518135,0.383068361204071,0.384158885494264,0.38985236794165,0.398383406656299,0.379245866928489,0.396582105910975,0.394966004522402,0.387059350464924,0.396388997741553,0.389624342884584,0.383814225762291,0.379120597271116,0.37797752895564,0.393489757097822,0.381831631543017,0.381051224646483
"FIGUA.13v",0.39192582097744,0.375954300895738,0.382901710221049,0.373603559003724,0.384057819711024,0.354254268931888,0.375931784783596,0.394550188277342,0.386947388993289,0.37211878854057,0.366419193411554,0.377648621730655,0.390103885123254,0.397757964991399,0.403180590568831,0.404051278112261,0.359150033745155,0.365287010178082,0.37954081606849,0.387175401332186
"RINCO.13v",0.386341276614169,0.383721043958068,0.389745550100927,0.383365334125569,0.38995735369256,0.382140377848307,0.390554787105718,0.383805835221018,0.391125274223162,0.388314464873599,0.385825475663687,0.387510097360191,0.382157483696413,0.382354411832368,0.387668879514292,0.380052671289451,0.38797142032454,0.388564130607264,0.387881500679554,0.38020212371292
"TALHA.13v",0.376250900773127,0.387895951225324,0.384797853683275,0.387761583569174,0.385788068442529,0.384772237296318,0.383582971763763,0.388309181012241,0.381789174482126,0.380457940869914,0.383155718758796,0.386713090036896,0.387246363607718,0.391609528144772,0.389894523323648,0.385206736325477,0.385461956894577,0.386570826804062,0.387723627594402,0.387182976614479
"BARRA.15v",0.385860891151711,0.385367309771459,0.386834519290192,0.385141422916287,0.388098700847439,0.386286148897665,0.384193118997463,0.385306898802833,0.389610320332561,0.385741977949953,0.385641788302177,0.387535700058704,0.384831597538163,0.387648130888828,0.386663692026851,0.384309883774455,0.386707329366927,0.385011695105173,0.386489057252341,0.385958635561838
"PRABA.15v",0.376297350722332,0.385687780882294,0.382563473049103,0.388734770448433,0.38413014070294,0.386523672759461,0.386934044731836,0.382521595608567,0.382078980460911,0.390763537225514,0.387306599635403,0.3905795973992,0.379857392318232,0.383099935223711,0.382419065743494,0.388219593355229,0.387063455335445,0.387188420888835,0.381465505040541,0.391623191512217
"PPRAI.15v",0.388170258304374,0.382520958849593,0.388411930432714,0.387237227094508,0.386672322519318,0.390866320224418,0.38414515973332,0.384690759268743,0.386078835845395,0.389094458799516,0.387724566050868,0.386413636589507,0.389118034147778,0.383909008138433,0.384752725902726,0.387500710732908,0.386526616198019,0.386859241188955,0.38709168940516,0.387309700801781
"FUNDO.15v",0.37972691934162,0.390326174473596,0.377385065504075,0.388956011779249,0.379357898568246,0.388268297243614,0.375420049877417,0.377941401432703,0.388253900617775,0.37811457602633,0.395466876106168,0.386193300637345,0.378114734170341,0.38238761081924,0.38963451986142,0.378457503015425,0.383918275518704,0.382813144366724,0.386251997136177,0.372360428461154
"BABAL.15v",0.388019419702498,0.382308183409962,0.395171017463797,0.390017374377038,0.389987185630059,0.385579560433083,0.38080792619742,0.381728983370567,0.382492756757915,0.384546726889949,0.382375395908751,0.376698536935824,0.384497981366109,0.389205294206259,0.372110802691954,0.385000512594335,0.397155924336326,0.386013460538324,0.38238956679396,0.380986993602487
"RINCO.15v",0.388170860197409,0.392755716699025,0.387368520310718,0.388077012231104,0.388932281159117,0.38453410484386,0.384570583431096,0.387206186198577,0.387173358903538,0.384371043891664,0.387182796915871,0.384357988062515,0.388556430828738,0.382973934233508,0.388210251050744,0.386349213973149,0.381819108638158,0.391437127791364,0.384567158649482,0.384362291229334
"TALHA.15v",0.385615275035802,0.385575855712062,0.385207434716425,0.386008075285417,0.386482925154225,0.385348479655405,0.386870136000322,0.385664377767375,0.387031236672507,0.387198468813137,0.387998965778186,0.384299069770429,0.386888302448205,0.387352023564428,0.386543120192147,0.385632984141286,0.386604347528894,0.386136286215949,0.386587782706953,0.386237558379041
"PAPAG.05i",0.392265483888847,0.400384997009048,0.40241541157644,0.391033772779495,0.38984300485954,0.400324756083692,0.392361543469185,0.400512376306313,0.387915068774567,0.407813748600228,0.394336022792188,0.40203129917268,0.395362582583356,0.384746117924483,0.38860928585628,0.40187370410851,0.394036297181999,0.395391997073325,0.398592527242723,0.385570400815381
"PANTA.05i",0.398878827053053,0.389010304257939,0.399205453220497,0.396762319310171,0.393799653505188,0.396304066614031,0.397117022782167,0.398152389430027,0.402296232410337,0.410674618044056,0.39879268696596,0.392100992910362,0.401211789469178,0.402950446921909,0.390245888697351,0.38046767010671,0.386730199471543,0.391420242967086,0.395945547138603,0.380330769894749
"CAIEA.05i",0.396965401536926,0.395790414936043,0.389073988294877,0.39747805325545,0.391565789483561,0.391106492677419,0.396218021230261,0.394460792822531,0.398835190833612,0.390230992627171,0.387202579800479,0.391152254915132,0.393638003919454,0.388530892956353,0.399867660099419,0.412201611248384,0.390476877946944,0.398425021119726,0.39986765075091,0.391439152073763
"FUNDO.05i",0.389890915525452,0.392265479647172,0.398166906258141,0.385180101316209,0.396007672764409,0.400396840882778,0.393100647969695,0.397448387979932,0.399388117435462,0.40058842316874,0.386541338354509,0.393236617985298,0.39001918814761,0.396595044998532,0.386929839304301,0.395282941429984,0.395890691175893,0.390650314667103,0.394965335134068,0.388961615476269
"RINCO.05i",0.395871291727888,0.400230821588898,0.389031814769996,0.394481037610726,0.388350907918835,0.39976744518122,0.392240461424203,0.392372072528215,0.394131682940628,0.39733195720311,0.397405065419737,0.396526944715746,0.397198178409642,0.398126533790293,0.398269055226232,0.400247123235985,0.403524575231285,0.388271587595642,0.396005659321177,0.399039794348732
"DOURO.05i",0.394616897110914,0.390090874487468,0.387400551942993,0.386981466094118,0.400679805737748,0.391283558942541,0.396657183075467,0.395020994193632,0.392702212214876,0.398385939322827,0.393515071784485,0.396113705168624,0.388956855538008,0.399044346955007,0.392926035735289,0.394931755758788,0.401762313802522,0.399613430725831,0.394029201974935,0.386449024223437
"PAULO.05i",0.356839557135138,0.33419108286599,0.388557998532178,0.389607333009686,0.370607124481557,0.38293816194466,0.363200572448242,0.35617859010682,0.35952409234755,0.357499169493452,0.352267535809913,0.333622436588533,0.4098127598234,0.392795840311171,0.415736461070042,0.379093814902871,0.405649262166846,0.407896344166508,0.398877307994665,0.432123201403481
"CANAL.05i",0.379780921650562,0.401926132171423,0.412113279800137,0.407069197628944,0.395471198318716,0.386588610715064,0.409694288467703,0.360202319038916,0.380997955577343,0.37439365148763,0.388404025707026,0.390530054628014,0.379118378461842,0.398686655143856,0.394811773548643,0.372565986858997,0.395965908984039,0.362665141935788,0.416711218990706,0.383716872284907
"Pont2.05i",0.401917295962306,0.391705714539346,0.399584257886156,0.377632095271014,0.40032410232243,0.38526200228745,0.399165196137926,0.393903754034844,0.387780345941987,0.389851899131152,0.396073744838471,0.391191822188988,0.398158661594025,0.396179665413371,0.391721075475522,0.403783081427117,0.398034208486526,0.400914502935235,0.40622556014317,0.400780778199415
"JDIAS.05i",0.3670472799589,0.391778620926828,0.366646889326006,0.408128939131945,0.371362253563583,0.390143451739644,0.368888229282579,0.392806179494294,0.422759579963465,0.377740364277131,0.415760273312015,0.386691342157799,0.368063046795224,0.407198569090939,0.365623840076647,0.381861401967197,0.374027638216835,0.39237812532852,0.411062287529014,0.378126019764264
"SAIDA.05i",0.402832114456672,0.412023976872039,0.381229831370917,0.369044660041147,0.402616728530129,0.37646057387664,0.373184764326809,0.410748015641824,0.395361098941137,0.411543906011343,0.359194385524775,0.391718470611253,0.354439829197044,0.404699596198949,0.408465467777786,0.377010816363369,0.39025262530533,0.386155709325134,0.364658971207781,0.363162989954442
"FIGUA.05i",0.3965996685809,0.400875788027794,0.401244500112554,0.399122423077814,0.404505907138065,0.385971384612499,0.403432007682118,0.396299733260609,0.397120831926789,0.390440250172377,0.404636110800972,0.401339906153873,0.375675664394401,0.387158776651373,0.391180751736915,0.387972195787445,0.393988584191281,0.381537887062855,0.392998626073223,0.397298341369348
"PAPAG.06i",0.413693589092741,0.376295877059422,0.385731699076414,0.389377521848059,0.40047354315121,0.383618010031692,0.370131729747146,0.367855311232537,0.380773144571608,0.3723585208272,0.390994752317544,0.405990671742482,0.394016670130415,0.399409143862837,0.346247800533193,0.397456980826225,0.364261597405092,0.389060976730175,0.403472021772611,0.424892158813732
"PANTA.06i",0.40078243836046,0.389667185902055,0.39112802952602,0.389200105067032,0.400053859375528,0.401503243257031,0.391664977133979,0.390859940919176,0.392730266147711,0.398025387744385,0.391042216088335,0.394015648823964,0.402880316217775,0.397642566503259,0.383270406042461,0.389282736556754,0.385257021036081,0.391404715630448,0.392001995668064,0.395117963079566
"CAIEA.06i",0.399061874659505,0.397690511621723,0.398760136893134,0.397588111138925,0.397713490950743,0.399096007163945,0.397376443886292,0.396572599878449,0.395600846300235,0.394792889075326,0.394258416746108,0.397853840190417,0.39059901322236,0.393545513137805,0.39666669712998,0.398709460305954,0.390305981511705,0.395329281622547,0.393849386983673,0.399148774644667
"FUNDO.06i",0.393305791553727,0.393232929298642,0.398642560624076,0.393492971949151,0.391298541208712,0.392309171194551,0.391589659554,0.398271693747997,0.392166010114064,0.395364911089815,0.393268842127897,0.39142711460213,0.393233615151305,0.394377114885554,0.394910641970282,0.393244232419524,0.393040952058843,0.391700728221001,0.391982649336888,0.390765206419872
"RINCO.06i",0.387446190016927,0.396467370937397,0.40033578497265,0.381999078461967,0.397561895724718,0.402107783156817,0.403959252594525,0.397416750513512,0.398837901995923,0.399450277022152,0.396193969820673,0.395248092276933,0.399337030502171,0.389955141956305,0.400606595418566,0.395103938202694,0.393045801978172,0.386629354447996,0.393064935727606,0.391632694210486
"CANAL.06i",0.411509251597044,0.394256779798856,0.37118378039365,0.39228795310971,0.391350820255604,0.392175438536638,0.390092776255631,0.392695209275302,0.411914900349796,0.406813417004731,0.380639892290264,0.410644654968309,0.380476355125844,0.387475817430369,0.372659887105115,0.394541728454889,0.376009497033629,0.386093025691638,0.395619970344692,0.373537612722523
"BABAL.06i",0.39671635858653,0.379474641376175,0.403746756384109,0.399505464462752,0.399507190586083,0.402317350692609,0.3948118771008,0.396657459679292,0.396536037776303,0.404958347447682,0.380696886413279,0.377840556573943,0.383245639372345,0.389715233645984,0.394365371198987,0.404935465792962,0.403227763497084,0.40001577763559,0.395929773845423,0.391778037679569
"LMEIO.06i",0.394006753678274,0.394636785798884,0.394336768843448,0.392212263476879,0.394287992334054,0.396199802818807,0.391816812392533,0.395481151091166,0.395130675593057,0.395413951541313,0.395155888173781,0.396541618343425,0.397097947698657,0.393830886053642,0.394051827002984,0.396779145610234,0.398194973239906,0.393888495132137,0.396237223249672,0.394416710998136
"TALHA.06i",0.389613230977631,0.402946238682662,0.395014001652251,0.39131178838156,0.392241944314488,0.38305996810213,0.394242783136749,0.389285650516576,0.391023244003701,0.396975809702636,0.392611071064386,0.38858169631909,0.405075504961136,0.397050631096689,0.391595462761934,0.390424524160176,0.388357160448654,0.405535160823559,0.395037891131023,0.394461391344579
"PPRAI.06i",0.395728116581212,0.38819353153892,0.389419987642827,0.395187454859384,0.389815335633832,0.402010257380665,0.38945019124919,0.390958348722417,0.388033958177256,0.385758275426968,0.400818195808702,0.391275289509297,0.396663130652157,0.389271837388018,0.395616888038554,0.386602793071452,0.401815327841079,0.399222949200166,0.397108496102715,0.397780733710494
"FIGUA.06i",0.392259700527012,0.389885446257835,0.39821614728239,0.384064426801038,0.405155625682261,0.400137776004969,0.398086379802564,0.385172260911749,0.397907595936558,0.384443714485938,0.399328190995142,0.391576329410944,0.407880433696981,0.388246125244651,0.394004892871945,0.388292960996561,0.397786789943586,0.401721413569426,0.392294948394335,0.390063706600778
"PANTA.07i",0.388002716178646,0.389779177440181,0.390553593602477,0.397217049117007,0.393598182989538,0.393736068950549,0.397366485022376,0.389651324666719,0.389797577117558,0.392413423723101,0.399823368573218,0.396875455985205,0.388777146637728,0.394412041766339,0.395655982783474,0.390669552755516,0.391799598794749,0.396118033456859,0.393744525895876,0.396424267226803
